,stock,Date,avg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,index,prev_label,prev_rate
36,ILMN,20211209,0.21767777777777775,0.0,0.0,0.0,0.0,0.3265166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ILMN,False,-0.0123411205725142
37,INCT,20211209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INCT,True,0.3333332363205697
38,INTU,20211209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INTU,False,-0.0112174067993269
39,JD,20211209,0.09009333333333334,0.0,0.0,0.0,-0.5423,0.0,0.0,0.0,0.8779,0.5106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2233,0.38695,0.0,0.08895,0.0,0.0,0.0,JD,True,0.016349454136269
40,KHC,20211209,0.3598100000000001,0.0,0.0,0.6124,0.0,0.4404,0.0,0.0,0.0,0.0,0.4404,0.6786,0.0,0.0,0.1779,0.0,0.24593333333333334,0.0,0.5106,0.0,0.0,0.0,0.0,0.0,0.0,KHC,True,0.0096530823558004
41,LBTYA,20211209,0.5267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LBTYA,False,-0.0094855976041307
42,LRCX,20211209,0.12331428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4316,0.0,0.0,0.0,0.0,0.0,0.0,LRCX,False,-0.0205033598696877
43,MAR,20211209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAR,False,-0.0031083829932838
44,MAT,20211209,0.13795,0.0,0.0,-0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAT,False,-0.0214807738291533
45,MDLZ,20211209,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296,MDLZ,True,0.0018068431081085
46,MNST,20211209,0.264225,0.0,0.0,0.0,0.0,0.6523,0.0,0.0,0.0,0.0,0.0,0.0,0.2023,0.0,0.0,0.0,0.0,0.0,0.2023,0.0,0.0,0.0,0.0,0.0,0.0,MNST,False,-0.0070841926375356
47,MSFT,20211209,0.12651910112359552,0.5243333333333333,0.048772222222222224,0.12006250000000002,-0.18076666666666666,0.5332749999999999,0.3660666666666666,0.1531,-0.08420000000000001,-0.032749999999999994,0.16242727272727275,0.2001,0.0,0.12555,0.22834000000000004,0.38693181818181815,0.06921250000000002,0.122925,0.05604444444444444,0.0,-0.1802125,0.18838333333333335,0.0,0.07655,0.24695,MSFT,False,-0.0055825748884163
48,MU,20211209,0.22588571428571427,0.0,0.836,0.0,0.0,0.0,0.27859999999999996,0.0,0.0,0.46605,0.0,0.24235,0.0,0.0,0.0,-0.1673,0.0,0.2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MU,False,-0.0126714296724921
49,NCLH,20211209,0.22627000000000003,0.6786,0.0,0.0,0.0,0.2202,0.9147,0.0,0.0,-0.34,-0.2023,0.0,0.42799999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0531,-0.5423,NCLH,False,-0.016536545832877
50,NFLX,20211209,0.10259302325581396,0.0,0.0,0.0,0.0,0.0,-0.6124,0.0,0.0,0.0,0.0,0.148,-0.1874,0.07680000000000001,0.0,0.20533333333333337,0.0,0.044125000000000004,0.12248,0.0,0.0,0.24697272727272726,0.0,0.39225,0.0,NFLX,False,-0.0271940144967238
51,NTAP,20211209,-0.04526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NTAP,False,-0.0055673089142864
52,NTES,20211209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NTES,False,-0.0233524975862851
53,NVDA,20211209,0.21070685714285714,0.4555615384615385,0.031900000000000005,0.30568,-0.3089,0.3733,0.0,0.4186,0.19820000000000002,0.20176666666666668,0.3270461538461538,0.18201538461538463,0.28623750000000003,0.2369,0.49435,0.17043,0.20400833333333335,0.011691666666666675,0.14163333333333333,0.1952857142857143,0.15263999999999997,0.3285,0.16612,-0.11498888888888888,0.2506166666666667,NVDA,False,-0.0419783053453033
54,NXPI,20211209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NXPI,False,-0.0128457745750531
55,ORLY,20211209,0.3062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6124,0.0,0.0,ORLY,False,-0.0040312586276207
56,PCAR,20211209,0.17020000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PCAR,False,-0.0033742328129682
57,PYPL,20211209,0.1505342857142857,0.36628,0.04003333333333334,0.0903,0.0,0.0,0.0,0.0,0.5267,0.2884142857142857,-0.19535,0.32678,0.2329,0.05874444444444444,0.10070000000000001,0.5106,0.4404,0.2787,-0.6373,0.3612,0.0,0.0,0.12726666666666667,0.07655,0.4153,PYPL,False,-0.0283760118080678
58,QCOM,20211209,0.2463648148148148,0.43393333333333334,0.8779,0.092375,0.0,0.0,0.2389,0.1779,0.0772,0.91,0.32413333333333333,0.1646222222222222,0.2694666666666667,0.2686,0.11973333333333334,0.4356333333333334,0.4939,0.2899,0.46605,0.0,0.0001666666666666483,0.4019,0.21075,0.106125,0.2714,QCOM,False,-0.0020260108749051
59,REGN,20211209,0.29814285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5106,0.2023,0.0,-0.128,0.891,0.5994,0.0,0.0,0.0,0.0,0.8306,0.0,0.0,0.2023,0.0,0.0,0.0,REGN,True,0.0178582243718639
60,ROST,20211209,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROST,False,-0.0053036196295228
61,SBUX,20211209,0.10921298701298701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.135575,0.23906,0.0,0.0,0.0,0.3174,0.0,-0.11565333333333333,0.3381,0.0734,0.1163125,0.2787333333333334,0.4194875,0.0,-0.07726,0.0,0.331,SBUX,False,-0.007741948609711
62,SRCL,20211209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SRCL,False,-0.0018710768606657
63,STX,20211209,0.2739131578947368,0.3062,0.2023,0.0,0.6652,0.0,0.0,0.9257,0.0,0.0,0.4588,0.471675,0.0,0.0,0.28676666666666667,0.0,0.0,0.1468,0.10536666666666666,0.1139,0.0,0.13265,0.4019,0.0,0.28575,STX,False,-0.0262062130845924
64,SWKS,20211209,0.119175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWKS,True,0.0058720791520124
65,TRIP,20211209,0.023860000000000003,0.0,0.0,0.0,0.0,0.0,-0.011266666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1531,TRIP,False,-0.0158146486476589
66,TSCO,20211209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TSCO,False,-0.0210051336697992
67,TSLA,20211209,0.14481888489208633,0.16187966101694917,0.21953333333333333,0.25605714285714287,0.1909333333333333,0.30317222222222223,0.40431578947368424,0.13606428571428572,0.04923529411764706,0.14696938775510202,0.2586465517241379,0.22009482758620688,0.03257532467532468,0.07302162162162164,0.20848181818181818,0.04117368421052631,0.19842769230769233,0.08881290322580644,0.12227619047619048,0.1776923076923077,0.1628470588235294,0.21802982456140352,0.19781111111111113,0.06499166666666667,0.09645666666666669,TSLA,False,-0.0609564207506748
68,TXN,20211209,0.15966666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.357,0.0,0.0,0.0,0.0,0.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TXN,False,-0.0152248357984447
69,ULTA,20211209,0.2447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39185000000000003,0.0,0.4215,0.0,0.0,0.0,0.5346500000000001,0.8549,0.0,0.0,0.0,-0.5859,0.0,0.0,0.0,0.0,ULTA,False,-0.0186366879662958
70,VOD,20211209,0.6124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOD,False,-0.0132100897228618
71,VRSK,20211209,-0.012400000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012400000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VRSK,False,-0.019864671430411
72,VRTX,20211209,0.10294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.128,0.0,0.4404,0.0,0.0,0.0,0.0,0.0,0.2023,0.0,0.0,0.0,0.0,0.0,0.0,VRTX,True,0.0087120809565867
73,WBA,20211209,-0.027016666666666675,0.0,0.2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08449999999999996,0.354725,0.01078333333333333,-0.6124,-0.6124,-0.6124,-0.6124,0.0,0.0,-0.128,0.06743333333333333,0.0,0.0,0.0,WBA,True,0.0138143952359858
74,WDC,20211209,0.3062,0.0,0.0,0.6124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WDC,False,-0.0283050537109375
75,XLNX,20211209,0.09248999999999999,0.0,0.0,0.6124,0.0,0.0,0.6369,0.0,0.0,0.2263,0.0,0.0,0.0,-0.0772,0.836,0.0,0.0,0.2023,-0.5859,0.0,-0.34,0.0,0.0,0.0,0.0,XLNX,False,-0.0432925282649124
