,index,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,avg,prev_label,prev_rate,label
10,AAL,2016-04-05,0.0,0.0,0.0,0.2553,-0.481,0.0,0.09545,0.2615,0.0,0.1806,0.2691333333333333,-0.048216666666666665,0.29412,0.16050000000000006,-0.1774,0.2077875,-0.02573333333333333,0.374675,0.6037,0.0,0.0,0.0,0.0,0.31995,0.12054557017543857,False,-0.005111187259905676,False
11,AAL,2016-04-06,0.6037,0.0,0.0,0.0,0.0,0.07400000000000001,-0.481,-0.023519999999999985,0.0,0.29600000000000004,0.05600000000000002,0.5719,0.2428,0.1909,0.382575,0.04750000000000002,-0.05983333333333332,0.10115,0.0,-0.18100000000000002,0.4047,0.10996,0.0,0.2202,0.13452798245614034,False,-0.004351117744386185,False
12,AAL,2016-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06133333333333332,-0.08533333333333333,0.11600000000000002,0.0,0.0,-0.2732,0.2233,0.23465000000000005,-0.01838,0.395525,0.2732,0.0,0.3404,0.0,0.0,0.0,0.06671026315789473,False,-0.007759938909586642,False
13,AAL,2016-04-11,0.0,0.0,-0.26733333333333337,0.3430000000000001,0.0,0.0,0.0,0.0,0.012383333333333336,0.13464,0.1744888888888889,-0.019699999999999985,0.15558666666666668,0.04762142857142858,0.20355,0.1406611111111111,0.024242105263157888,0.2366846153846153,0.06611875,0.062209090909090915,0.24336249999999995,0.22046,0.20127142857142855,0.1152,0.0997355516841137,False,-0.0015468257766139296,True
14,AAL,2016-04-12,0.09554545454545453,0.0789,0.21814545454545453,0.373125,-0.3182,0.0,0.0,0.11333333333333336,0.29600000000000004,0.06363333333333332,0.6369,0.13174545454545453,0.17354,-0.038660000000000014,0.07836363636363636,0.01516250000000001,0.2589789473684211,0.222115,0.21170769230769232,0.16763076923076925,0.23231999999999997,0.11208571428571427,0.2751217391304348,0.12293333333333335,0.16001942556013782,True,0.00953114206062422,True
15,AAL,2016-04-13,0.1900692307692308,0.24776153846153845,0.09902777777777776,0.07985833333333334,0.08216153846153848,0.3152,0.042285714285714295,0.12726666666666667,0.04933333333333334,0.1062,0.0,0.0,0.29600000000000004,0.11578333333333335,0.09658571428571427,-0.048742857142857136,0.30185,0.4899600000000001,0.60285,0.6511666666666667,0.246625,0.4743799999999999,0.0,0.6037,0.2349691813741814,True,0.016284972062923106,True
16,AAL,2016-04-14,0.4215,0.0,0.0,0.0,-0.08533333333333333,0.0,0.3818,0.047725,0.2023,0.1909,0.0,-0.2193846153846154,-0.15293333333333334,0.13442222222222222,0.26130000000000003,0.2975642857142857,0.3584181818181818,0.13684545454545455,0.11754444444444445,0.38335,0.0,0.17,-0.07646666666666667,0.0,0.11679780181939273,True,0.020575062300890345,False
17,AAL,2016-04-18,-0.04755,0.0,-0.002374999999999988,0.30185,0.0,0.0,0.0,0.0,0.056575,0.0,-0.064,0.01590833333333333,0.03544736842105263,0.0,-0.09312727272727274,-0.1896571428571428,-0.14800000000000002,0.1487272727272727,0.2847222222222222,0.0,0.2608333333333333,0.0,0.3549999999999999,0.09866666666666668,0.05065103905597327,False,-0.006313796364828825,True
18,AAL,2016-04-19,0.0,0.0,0.0,0.0,0.11315,0.0,0.0,0.0,0.29600000000000004,0.0,0.0,-0.5423,0.0,0.10903333333333333,0.20738571428571428,0.14800000000000002,-0.0073999999999999795,0.10115,0.10843333333333334,0.0,0.105375,0.0,0.0,0.0,0.042588492063492064,True,0.008538630392517349,False
19,AAL,2016-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07636,0.0,0.2732,0.1738,0.02360000000000001,0.0,0.4024666666666667,0.209,-0.009024999999999998,0.2023,0.03601666666666666,0.0,0.09866666666666668,0.21123333333333336,0.29600000000000004,0.44985,0.0,0.13574824074074074,False,-0.0024178502742413124,False
20,AAL,2016-04-21,0.29600000000000004,0.0,0.0,0.0,0.0,0.09866666666666668,0.1111,0.0,0.016259999999999997,0.0563157894736842,0.0,0.07591666666666665,0.7603,0.11755,0.06025000000000001,0.26888333333333336,0.2808142857142857,0.2760571428571429,-0.2960230769230769,0.055875,0.041,0.2336909090909091,0.21214,0.0,0.12689508175617198,False,-0.019362767899508904,True
21,AAL,2016-04-25,-0.4939,0.3651333333333333,-0.1806,0.0,0.0,0.0,0.0,0.0,0.0,-0.1998,0.0,0.1259714285714286,0.0,-0.09711428571428572,-0.09866666666666668,0.08778000000000001,0.1887,0.113075,0.2661,0.0,0.21075,0.3257,0.1998,0.0,0.03871089569160998,False,-0.030398318974070356,False
22,AAL,2016-04-26,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.07400000000000001,0.09545,0.35645000000000004,0.368,0.0246,0.4088,0.0,0.14080909090909088,0.0018208333333333364,-0.12248333333333332,0.3420444444444445,0.013539999999999974,0.0531,-0.15902,0.2097,0.10061666666666667,0.0,0.0,0.09953805176767676,False,-0.009390992340206714,False
23,AAL,2016-04-27,0.0,0.0,0.2476666666666667,-0.1525,0.0,0.0,0.3818,0.3818,0.29205,0.0,0.25,0.0,0.1702,0.2334333333333333,0.3876,0.08497500000000001,0.050575,-0.09137500000000004,0.6037,0.04855,0.0,0.0,0.0,0.0,0.152025,False,-0.002174553657619575,False
24,AAL,2016-04-28,0.6037,0.0,0.0,0.5106,0.0,0.0,0.10115,0.21836000000000005,0.17982222222222222,0.0,0.1779,0.11446666666666665,0.02410000000000001,-0.113925,0.06922,0.06518,0.062461538461538464,-0.1591,0.08532500000000001,0.22435,0.0,0.0,0.0,0.0,0.09834592851592852,False,-0.02888768003176992,False
25,AAL,2016-05-02,0.0,0.35705000000000003,0.0,0.4767,0.0,0.0,0.0,0.0,0.07134999999999997,0.0,0.0,0.10115,0.0,0.0,0.08270000000000001,0.08146666666666667,0.09735,0.4108375,0.0,-0.10206666666666668,0.5719,0.0,0.281125,0.0,0.15184765625,False,-0.016004611215427667,False
26,AAL,2016-05-03,0.0,0.0,0.0,0.0,-0.064,0.5411,0.07636,-0.1366,0.0,0.4446000000000001,-0.1366,-0.24695,0.1909,0.07803636363636365,0.006072727272727275,0.043,0.2977666666666666,0.3189454545454545,0.0903,-0.09106666666666667,0.07224,-0.08054000000000001,0.5574,0.0,0.0852593280632411,False,-0.005178265223534168,False
27,AAL,2016-05-04,0.09978,0.0,0.0,0.0,0.0,0.0,0.0,0.4082666666666667,0.10115,0.34,0.0,0.0,0.0,-0.07506249999999999,0.10875,0.05627500000000001,0.2253125,0.0,-0.031650000000000005,-0.107575,0.40926,0.35255,0.2973666666666667,0.0,0.09929196969696967,False,-0.02809479472975578,False
28,AAL,2016-05-05,0.35801666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1147,0.0,0.11315,0.0,0.0,0.034759999999999985,0.090925,0.11068333333333334,-0.0035857142857142915,0.085,0.4494,0.0,0.11183333333333334,-0.050575,0.32533333333333336,0.0,0.10233182072829132,False,-0.014122518727321579,True
29,AAL,2016-05-09,0.0,0.0,0.3603,0.0,0.0,0.0,0.0,0.0,0.11333333333333336,-0.056575,0.0,-0.0701,0.0,0.118875,0.5106,0.1914857142857143,-0.18835,0.0,0.0,0.0,0.6739,-0.5267,0.1531,0.0,0.07999181547619047,False,-0.0027248003607042975,True
30,AAL,2016-05-10,0.0,0.239025,0.0,0.0,0.0,0.0,0.0,0.5574,0.07162857142857144,0.3034000000000001,0.3182,0.26025,0.02447692307692308,0.0,-0.21906666666666666,0.07400000000000001,0.06743333333333333,0.2741,-0.09534,0.1101,0.0,0.7712,0.61955,0.0,0.19860924477483305,True,0.015944607476966712,False
31,AAL,2016-05-11,0.25,0.0,0.07400000000000001,0.0,0.0,0.0,0.0,0.0,0.17822500000000002,0.0,0.0,-0.11162,0.0,0.5719,0.0,0.29600000000000004,0.8513,-0.53068,0.08696000000000001,0.144025,0.0,0.6249,0.0,0.0772,0.1256105,False,-0.02434678406752307,False
32,AAL,2016-05-12,0.0,0.0,0.0,0.0,0.7531,0.0,0.0,0.0,0.2305166666666667,-0.2294,0.19733333333333336,0.39225,0.0,0.0,0.33525,-0.06596666666666666,0.2357777777777777,-0.048500000000000015,0.1312736842105263,0.17226190476190475,-0.051433333333333324,0.12191666666666667,0.03102857142857143,-0.07746666666666667,0.11199694411467268,False,-0.05089362263709182,True
33,AAL,2016-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14800000000000002,0.0,0.0,-0.09106666666666667,0.105025,0.2202,0.31716666666666665,0.44511428571428574,0.34031999999999996,0.2518166666666667,0.32336666666666664,0.5559625,-0.033716666666666666,0.13754999999999998,0.004560000000000009,0.4404,0.1861587324929972,True,0.009745346467996317,True
34,AAL,2016-05-17,0.07400000000000001,0.0,0.29600000000000004,0.4019,-0.20095,0.0,0.0,-0.10212000000000003,0.0,0.16858333333333336,0.0,0.325075,0.18098333333333336,0.402325,-0.08417777777777778,0.20996666666666666,0.3546714285714286,0.57592,0.002775,-0.030619999999999998,0.24695,0.0,0.15086666666666668,0.4215,0.17861308688387634,True,0.012093004330184329,False
35,AAL,2016-05-18,0.0,0.0,0.0,0.2658,0.0,0.19733333333333336,0.0,0.0,0.0,0.19733333333333336,0.0,-0.03006666666666667,0.0,0.05,0.3033,0.09866666666666668,0.26025,0.2000333333333333,0.6448142857142857,0.1209,-0.1806,0.17,0.0,0.34,0.15516260504201682,False,0.0,False
36,AAL,2016-05-19,0.6249,0.0,0.0,0.0,0.0,0.29600000000000004,0.0,0.0,0.0,0.0,0.0,0.10115,0.0,0.27115,0.34,0.29600000000000004,-0.10255,-0.09866666666666668,0.0,0.0258,0.0,0.0,0.5423,0.0129,0.14431145833333334,False,-0.004027176528313374,False
37,AAL,2016-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.1289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05600000000000002,-0.1366,0.23156,0.22876,0.0,0.0,0.0,0.0,0.0,0.03912461538461538,False,-0.009366195706958827,True
38,AAL,2016-05-24,0.0,0.0,-0.3863749999999999,0.4767,0.0,0.0,-0.12972,0.4990666666666666,0.4370999999999999,-0.17629999999999996,0.0,0.31816666666666665,0.00645,0.2408,-0.170175,0.29600000000000004,0.58646,0.0,0.0,0.91,0.0,0.0,0.0,0.3297666666666667,0.1704178947368421,True,0.008153093170483485,False
39,AAL,2016-05-25,0.0,0.8513,-0.3717333333333333,0.0,0.0,0.0,0.1909,0.0,0.0,0.0,0.0,0.2732,0.0,0.4309,0.2841,0.29600000000000004,0.06743333333333333,0.0,0.5267,0.0,0.0,0.0,0.0,-0.1821333333333333,0.16904761904761906,False,-0.006792257636579322,False
40,AAL,2016-05-26,0.6124,0.0,0.0,0.0,0.0,0.36345,0.0,0.0,0.0,0.368,0.0,0.5106,0.0,0.0,-0.14012857142857146,0.29600000000000004,0.1442875,0.14436,0.07623333333333332,0.0,-0.04517500000000002,-0.2427,0.0,0.28600000000000003,0.15822181746031747,False,-0.01929663301034445,True
41,AAL,2016-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.050399999999999986,0.0,0.0,0.0,0.0,0.3612,0.1969,0.1806,0.26291666666666663,0.3286,0.10115,0.0,0.0,0.3612,0.0,0.0,0.0,0.0843,0.16060555555555556,True,0.0050393652728223425,True
42,AAL,2016-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.1909,0.0,0.29600000000000004,0.0,0.0,0.2553,0.0,-0.4404,0.0,0.57365,0.3275,0.06068,0.0,0.0,0.4136,-0.1909,0.0,0.0,0.11433307692307693,True,0.0003130941989550907,False
43,AAL,2016-06-02,0.0,0.0,0.0,0.0,-0.09866666666666668,0.0,0.0,0.0,0.0,0.4404,0.6540857142857143,0.0,0.3182,0.0,0.0,0.09866666666666668,0.3645,0.0,0.0,0.0,0.0,0.7150666666666666,0.0,0.0,0.1917117216117216,False,0.0,False
44,AAL,2016-06-06,0.4207,0.0,0.4019,0.0,0.0,0.0,0.0,-0.16463333333333333,0.032475,-0.389875,0.0,-0.11475,0.0,-0.2732,0.019599999999999985,-0.2671166666666667,0.2610666666666667,0.08191428571428573,-0.1909,0.14065999999999998,0.1643375,0.05291428571428571,0.0,0.28595,0.021954416099773243,True,0.015924594209569935,True
45,AAL,2016-06-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0683,0.0,0.06743333333333333,0.5302062500000001,-0.1027,0.30417500000000003,0.5034,0.3849625000000001,0.31519,0.22144444444444447,0.06743333333333333,0.09274583333333336,0.0,0.1063,0.0,-0.4368692307692308,-0.03542500000000001,-0.249,0.08099983160358161,True,0.028607805215197936,False
46,AAL,2016-06-08,0.0,0.0,0.2023,0.1533,-0.09005,-0.220225,0.0,0.29600000000000004,0.0,0.0,0.0,0.0,0.0,0.0526875,0.09866666666666668,0.0481,0.10115,0.0,0.060350000000000015,-0.3182,0.39135,0.0,0.0086,0.5423,0.06315853174603174,False,-0.0036776813562320217,True
47,AAL,2016-06-09,0.0,0.0,0.06743333333333333,0.0,0.0,0.0,0.0,0.0,0.3612,0.0,0.0,-0.4019,0.022592857142857144,0.0445875,0.29813076923076925,0.20151428571428573,0.057025,0.0,0.0,0.3612,0.16016666666666668,-0.0644,0.7672,0.0,0.10415280067155068,True,0.03565896204275678,True
48,AAL,2016-06-13,0.0565,0.14800000000000002,0.7603,0.0,0.0,0.34,0.14795999999999998,0.0,0.0,0.184,0.0,0.0,0.20380000000000004,-0.1535909090909091,0.18246666666666664,-0.02875625,0.3734523809523809,-0.0066399999999999905,0.33956666666666663,0.0,0.16622857142857145,0.17714000000000002,0.19266666666666668,-0.053999999999999986,0.1376860815131838,False,-0.036071608998522436,False
49,AAPL,2016-04-04,0.11223823529411764,0.1956386363636364,0.030131818181818176,0.0982,0.153,0.2493000000000001,0.15805714285714287,0.07415714285714285,0.12551199999999998,0.11514857142857142,0.036553703703703685,0.1105970297029703,0.21026551724137935,0.11892012578616352,0.14313396226415095,0.11462720588235295,0.1454131147540984,0.17421282051282047,0.13312790697674418,0.001690845070422535,0.048383768115942034,0.17812096774193553,0.06617471264367815,0.11707254901960785,0.1212365740166,True,0.006339472824168216,True
50,AAPL,2016-04-05,0.19040769230769236,0.09023488372093023,-0.0022826086956521693,0.21018000000000006,0.017728571428571416,0.0614761904761905,0.2277333333333333,0.1951047619047619,0.137225,0.1860315789473684,0.02915833333333333,0.12001470588235293,0.09611829268292683,0.09829545454545456,0.07656506024096385,0.09798783783783784,-0.0027257575757575685,0.10552647058823532,0.024538461538461547,-0.049070175438596465,0.110286,0.16255238095238098,0.14932200000000004,0.16994285714285715,0.1042646385480686,True,0.0027394339924321737,True
51,AAPL,2016-04-06,0.1753266666666667,0.16503548387096775,0.09816666666666668,0.19549411764705885,0.041245945945945946,0.0919095238095238,0.009246153846153848,-0.10299090909090908,0.11716923076923075,0.19022857142857144,0.1431964285714286,0.2265833333333334,0.08142656250000002,0.17242285714285713,0.13809682539682538,0.09425563909774427,0.11403979591836738,0.048809411764705886,0.14643506493506492,0.21121683168316824,0.15961386138613867,0.2551185185185185,0.1021,0.16666999999999998,0.12670069090866787,True,0.006622477595099746,False
52,AAPL,2016-04-07,0.10579142857142856,0.2208,0.18745,0.4365935483870968,0.17921153846153848,0.11137777777777776,0.12766923076923076,0.10178000000000002,0.29156410256410265,0.3659600000000001,0.24585200000000004,0.17062162162162164,0.09119615384615384,0.15567651006711405,0.12032989690721654,0.11200914634146343,0.07458461538461543,0.12424657534246572,0.07367185628742516,0.10198971962616823,0.1561688888888889,-0.13507037037037045,-0.09923939393939392,0.03760140845070424,0.13990984395771866,False,-0.012823975187362528,False
53,AAPL,2016-04-11,0.01897333333333333,0.08967826086956525,0.11484848484848485,0.009948000000000007,0.08425806451612902,0.005579310344827586,0.1587581395348837,0.13872,0.05980689655172412,0.21117948717948729,0.1030974358974359,0.27708245614035104,0.09511190476190476,0.11901160714285712,0.1361928143712574,0.16243355263157894,0.1409186746987951,0.1100818181818182,0.14384594594594596,0.08467925925925925,0.1643537037037037,0.11316696428571428,0.10119444444444448,0.08689999999999999,0.11374252327681254,True,0.00045879986971848047,True
54,AAPL,2016-04-12,0.16479870129870128,0.21298421052631575,0.1038056338028169,0.09204029850746268,0.2505478260869564,0.16982424242424246,0.1088772151898734,0.1296530612244898,0.10995999999999999,0.2877431818181819,0.2534552631578948,0.1727815384615385,0.14287977528089887,0.19316967213114736,0.20480775862068964,0.15617657657657652,0.1751029126213592,0.1995126315789474,0.08592931034482758,0.19846250000000004,0.26361125,0.2014414285714286,0.2797571428571429,0.30961,0.18612217212839552,True,0.010060418331424575,True
55,AAPL,2016-04-13,0.1769212765957447,0.041664285714285716,0.23004038461538456,0.1896833333333333,0.2758615384615385,0.18768611111111114,0.2659333333333333,0.29148421052631585,0.2648645161290323,0.1177339285714286,0.2324071428571429,0.23758750000000006,0.1237044117647059,0.20108932038834956,0.20675491803278687,0.16034129032258068,0.1489987654320988,0.15041136363636365,0.14876614173228345,0.1267565217391304,0.22740444444444444,0.14735346534653465,0.20544032258064512,0.17381960784313724,0.188862838937988,True,0.011191316151772322,True
56,AAPL,2016-04-14,0.17428333333333335,0.3264423076923077,0.2750619047619048,0.1541,0.19768965517241374,0.2687263157894737,0.17861951219512195,0.1482194444444445,0.23190500000000006,0.24198717948717954,0.16899354838709674,0.21929333333333334,0.1361411214953271,0.10892500000000004,0.06013602941176471,0.13516712328767128,0.12614492753623188,0.06106103896103895,0.1432148936170213,0.18181875,0.3151353846153846,0.2635661538461538,0.19582615384615387,0.0999390625,0.1838498822380565,True,0.004300266222254204,False
57,AAPL,2016-04-18,0.11473529411764707,0.08378085106382982,0.010590697674418607,0.04453571428571429,0.10090967741935483,0.217572,-0.07455208333333335,0.07137173913043475,-0.12667333333333333,-0.01831219512195121,0.07936984126984126,0.11509242424242425,-0.004604166666666671,0.07428743455497383,0.06751470588235294,0.057834054054054,0.04035358851674642,0.035170995670995665,0.0616231527093596,0.03263865546218488,-0.003338888888888892,0.04478092105263157,0.10407266666666667,0.05903461538461537,0.04949118174225303,False,-0.012948811099441371,False
58,AAPL,2016-04-19,0.11504782608695653,0.1378818181818182,-0.0003765765765765281,0.16353492063492064,0.14510333333333342,0.04020199999999999,0.12842325581395353,0.07707627118644067,0.07025111111111111,0.055756862745098036,0.11462500000000002,0.1025941176470588,0.07795357142857144,0.07605065789473689,0.09966655290102387,0.0556863354037267,0.06854712041884815,-0.06518476190476187,-0.056795555555555564,0.00509119170984456,0.030034899328859062,0.10278333333333337,0.12375882352941175,0.010693650793650795,0.06993357331024183,False,-0.00899141282910857,True
59,AAPL,2016-04-20,0.05098695652173912,0.08902115384615389,0.054612068965517235,0.15418484848484848,0.05834285714285714,-0.08337209302325581,-0.024856521739130437,0.29282800000000003,0.038051999999999996,0.13630714285714288,0.06278378378378383,-0.020117543859649138,0.11370833333333333,0.041477922077922086,0.014238764044943815,0.10300203045685273,0.050670072992700835,-0.011886111111111123,0.03534552238805972,0.0871257731958763,0.022241666666666673,0.04199072164948458,-0.02347238095238096,0.08063652173913041,0.056827145394228576,True,0.004594878718811032,False
60,AAPL,2016-04-21,0.09771052631578946,-0.031075609756097567,0.01365681818181818,0.11198947368421057,-0.040318181818181816,0.0757366666666666,0.1919731707317073,0.09665652173913046,0.09209142857142856,0.052921052631578924,-0.10210606060606058,0.09015084745762714,0.003924705882352944,0.011734928229665072,-0.0222655737704918,0.069408843537415,-0.0010324022346368787,-0.01895211267605633,0.05041383647798741,0.09208770491803277,0.04555771428571431,0.013074999999999988,0.05566319444444445,0.02725930232558139,0.040677574800817726,False,-0.008977827379901252,True
61,AAPL,2016-04-25,0.14415384615384613,-0.07304444444444444,-0.017141176470588236,0.06787631578947369,0.12025862068965515,0.08758965517241378,0.0193051282051282,-0.03352558139534883,-0.010526666666666663,0.06541999999999999,0.10517058823529413,0.008134999999999991,0.02336291079812205,0.09287299999999997,-0.03022252252252252,0.039728703703703724,0.021879078014184417,0.03811244979919678,0.061987830687830724,0.04978035714285712,0.03984475524475525,-0.1222848623853212,0.051978504672897184,-0.061243636363636424,0.028727827252534588,True,0.0007619222005208333,True
62,AAPL,2016-04-26,0.07479793814432989,0.05272882882882885,-0.044550458715596326,0.08459324324324324,0.11557469879518067,0.026756060606060603,0.0165453125,0.046558823529411764,-0.06527777777777778,0.04832602739726026,0.061918085106382977,-0.034197101449275374,0.06713990825688071,0.02266670870113496,0.012586532507739941,0.060360714285714274,0.07506029411764709,0.026238504155124676,0.054343967828418216,0.04117422360248445,-0.013415655940594046,0.012310767423649204,0.002776507276507328,0.02376577287066245,0.03203258022055908,True,0.004234383567557915,True
63,AAPL,2016-04-27,0.00014143518518518016,-0.04291934673366834,-0.03396893491124258,-0.008190214797136034,0.0016408396946564858,0.0699878947368421,-0.021659803921568632,-0.033802614379084966,0.0009316546762589901,0.0703812834224599,0.06990912280701758,-0.022223788546255476,0.01202487046632124,0.061178941684665235,0.10050652173913062,0.17611447178002915,0.17842034220532346,0.17312577696526546,0.2723151618398645,0.3120175847457635,0.00630528634361233,-0.029917073170731688,-0.001082911392405065,-0.0006261111111111122,0.05460876622204966,True,0.018958330154418796,False
64,AAPL,2016-04-28,0.011982170542635655,0.02076875,-0.03029655172413794,0.08974105263157893,0.07454310344827586,0.07016964285714286,-0.019290322580645176,0.0032731707317073143,0.08518823529411768,0.13479428571428573,0.10409253731343283,-0.003678787878787879,0.008462962962962967,0.11174702702702698,0.047888770053475936,0.0475844827586207,0.11238260233918076,0.1169630952380952,0.02745372093023257,0.045741229385307336,0.02555059880239521,0.013774871794871791,-0.04222907801418439,0.09711585365853652,0.048071809303588654,False,-0.02848067577004047,False
65,AAPL,2016-05-02,-0.021702469135802482,0.013474324324324305,0.057587234042553184,0.057049438202247185,0.0745920634920635,0.010371186440677969,0.06929411764705883,0.01763421052631579,0.07602926829268293,-0.0012214285714285786,-0.03851818181818181,0.05382235294117647,0.0062654135338345825,0.05886627218934914,0.0180867158671587,0.03044871794871795,0.0867502392344498,0.05622120141342754,0.02609958847736625,0.05891372549019608,0.02801981566820272,-0.05112805429864251,0.05734221311475408,0.0632846153846154,0.03364927418362989,False,-0.00351177851194901,True
66,AAPL,2016-05-03,0.03883858267716538,0.06186483516483517,0.004802027027027052,0.13731020408163264,-0.036198750000000016,0.1592057142857143,0.15795,0.13555454545454548,0.08685932203389833,0.027122222222222225,0.004033333333333336,-0.04515957446808511,0.03747420814479639,0.03434970414201185,0.024597982708933708,0.05574024024024025,0.05736655948553055,0.11426706231454002,0.058843621399176926,0.04315176991150442,0.0412954081632653,0.031207246376811586,0.0675907284768212,0.12166642335766426,0.059155559022232726,True,0.01040343300087407,False
67,AAPL,2016-05-04,0.06297319587628862,0.1663209677419355,0.08499146341463415,0.08738196721311475,0.19245789473684213,0.04111666666666666,0.03442153846153845,0.08885476190476188,-0.02173137254901961,-0.05484805194805194,-0.02136195652173913,-0.05174594594594595,-0.01609610389610389,-0.19978379888268272,-0.26911364317841296,-0.11115500000000048,0.0620294573643411,0.10950000000000004,0.02594239130434782,0.11785876288659795,0.09078095238095238,0.10351460674157303,0.204818,0.03081219512195123,0.031580789537232874,False,-0.010609186336267154,False
68,AAPL,2016-05-05,0.08785121951219514,0.0514075,0.04498596491228071,0.08227708333333335,0.3021333333333334,-0.07810800000000001,0.019253333333333338,0.2906916666666667,0.09798392857142857,0.08351481481481482,0.2198367346938776,-0.005896739130434777,0.08409829059829063,0.019567510548523195,0.0644859375,0.14255727699530513,-0.06130878048780485,0.052477664974619295,0.02361868686868685,0.08794971751412428,0.05333283582089552,0.07477916666666667,0.15909600000000002,-0.06954,0.07612688112667232,False,-0.008085129108834624,False
69,AAPL,2016-05-09,0.05535233644859814,0.08536533333333336,0.020745,-0.05048913043478261,0.13492400000000004,0.017342222222222217,0.05036301369863014,0.08847142857142856,-0.10470571428571428,0.05182295081967213,0.10162857142857143,0.10365714285714284,-0.0041881118881118866,0.1706524390243903,0.13593269230769225,0.035012195121951216,0.06369767441860467,-0.02058578199052133,-0.07409698275862066,-0.010340804597701144,0.06861666666666665,0.08430280373831779,0.12960882352941178,0.011364406779661015,0.0476855489587851,False,-0.002258054671748839,True
