,index,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,avg,prev_label,prev_rate,label
47,ILMN,2016-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2997,0.0,-0.5267,0.20095,0.0,-0.14800000000000002,0.0,0.6092249999999999,0.5927,0.0,0.0,0.2006,0.2023,0.2997333333333333,0.0,0.0,0.105732047043067,True,0.06259920773459575,False
48,ILMN,2016-04-07,0.3182,0.2199,0.0,0.0,0.0,-0.15246666666666664,0.0,0.0,0.0,0.0,0.3922666666666667,0.0,0.42786,0.0,0.02499999999999997,0.0,0.4939,0.0,0.0,0.0,0.08400000000000002,0.0,0.0,0.0,0.2067008970553054,False,-0.03026634265418999,False
49,ILMN,2016-04-11,0.0,0.2476666666666667,0.0,0.0,0.0,0.0,0.0,0.29600000000000004,0.0,0.0,0.14800000000000002,0.0,0.0,0.0,0.0,0.5106,-0.6597,0.0,0.0,0.0,0.0,0.0,0.3713,0.0,-0.06959903913892064,False,-0.009213913403433477,True
50,ILMN,2016-04-12,0.0,0.0,0.0,0.2787,0.0,0.0,0.0,0.0,0.0,0.3399999999999999,0.0,0.0,0.0,-0.0129,-0.029700000000000008,0.3327,-0.0129,0.2202,0.0,0.14800000000000002,0.0,0.3327,0.0,0.0,0.10727191930507242,True,0.008470602596507353,True
51,ILMN,2016-04-13,0.0,0.0,0.0,0.0,-0.29600000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.29600000000000004,0.0772,0.357175,0.0,0.0258,0.0,0.0,0.29600000000000004,0.0,0.0,0.29600000000000004,0.0,0.0,0.09469433491990238,True,0.008169109811471745,False
52,ILMN,2016-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29600000000000004,0.0,0.0,0.0,0.0,0.0,0.14886666666666667,0.29600000000000004,0.06773874172708462,False,-0.007873082928772118,True
53,ILMN,2016-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2123,0.31845,0.0,0.0,0.182,0.1806,0.0,0.0,0.0,0.0,-0.093847,-0.03198333333333333,-0.05987777777777779,-0.282425,-0.024035863851513992,True,0.028642413618484804,False
54,ILMN,2016-04-19,0.08821111111111113,-0.3538894736842105,-0.20546000000000006,-0.1496,0.0,0.15138,-0.34,-0.17146,0.02381666666666667,-0.0911,0.2604166666666667,-0.02952162162162163,-0.031816000000000004,0.025179104477611947,-0.004707407407407407,0.012314999999999998,-0.11229200000000003,0.17668888888888887,0.09738928571428572,0.008568965517241378,0.0024903225806451623,0.14145000000000005,-0.04118181818181818,-0.04788333333333333,-0.10179894143998554,False,-0.0397080726106008,True
55,ILMN,2016-04-20,-0.134675,-0.012871428571428574,0.14826666666666669,-0.18935,0.10115,0.07400000000000001,0.03602000000000001,0.2296333333333333,-0.22135,0.0492875,-0.1204,0.026280000000000005,-0.13402857142857144,0.10541250000000002,-0.152125,0.0348,0.0711857142857143,0.16455,0.0,0.3758666666666667,0.0,0.12292,0.0,-0.13069999999999998,0.0417469712410955,True,0.00707578142627482,True
56,ILMN,2016-04-21,0.29600000000000004,0.0,0.0,0.6369,0.0,0.0,0.0,0.0,0.0,0.22200000000000006,0.35645000000000004,0.05532,0.5571333333333333,0.0,0.0,0.21827142857142853,0.29600000000000004,-0.010112500000000009,-0.0229,0.24975,-0.16914285714285712,-0.1955888888888889,-0.16951111111111108,0.2893,0.07394019654793081,True,0.035357121058872766,False
57,ILMN,2016-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06606000000000001,0.0,0.0,0.2202,-0.2732,0.0,0.0,0.2233,-0.21135,0.0,0.4404,0.0,0.007919446097913672,False,-0.006458282470703125,False
58,ILMN,2016-04-26,0.7027,0.0,0.0,0.0,-0.29600000000000004,0.0,0.0,0.0772,0.0,0.0,0.0,0.0772,0.4404,0.06537142857142858,0.0,-0.013233333333333338,0.0,0.0,0.0,0.8126,0.0,0.0,0.0,0.0,0.15634440894968496,False,-0.026026629486733097,False
59,ILMN,2016-04-27,0.0,-0.29600000000000004,0.0,0.0,0.0,0.0,0.29600000000000004,0.0,0.0,0.0,0.4939,0.29600000000000004,0.0,-0.27842,-0.2755,0.2553,0.29357500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05037129580759584,False,-0.0029496666338803957,False
60,ILMN,2016-04-28,0.0,0.0,0.0,0.17020000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5106,0.0,0.0,0.0,0.0,-0.29124999999999995,0.0,0.8038,0.0,0.3716,0.20315999999999998,0.0,0.0813872131213493,False,-0.013516463935046637,False
61,ILMN,2016-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29600000000000004,0.0,0.0,0.1204,0.0,0.3522,0.0772,0.0,0.0,0.0,0.3612,0.6521333333333333,0.0,0.0,0.0,0.2952162661986134,True,0.008907340687120995,False
62,ILMN,2016-05-03,0.0,0.0,0.0,0.5411,-0.23835,0.0,0.0,0.0,0.0,0.0,0.0,-0.5719,0.0,-0.3278714285714285,0.08807999999999999,0.0,0.0,-0.14800000000000002,0.02573333333333333,0.024125,0.08065357142857144,0.14958181818181818,-0.044811111111111114,0.13959999999999995,-0.031245286203032806,False,-0.004839978708138246,True
63,ILMN,2016-05-04,0.2322333333333333,0.08038,-0.09834444444444444,0.0,0.29390000000000005,-0.2942,0.0,0.0,-0.13946666666666666,0.0,0.35575,-0.032888888888888884,-0.07853333333333334,0.1559903225806452,0.0827,-0.3551428571428571,-0.3233333333333333,0.0,-0.11315,0.3494,0.0,0.3404,-0.05464,0.0,0.12112177825536555,True,0.050431904821451747,True
64,ILMN,2016-05-05,0.0,0.0,0.0,0.0,0.0,-0.441775,0.0,0.0,0.09866666666666668,-0.15086666666666668,0.0,-0.18076666666666666,0.0,0.0,-0.5267,-0.13373333333333334,0.20341666666666666,-0.021157142857142843,0.03728,0.18076666666666666,-0.3818,0.12765,-0.004649999999999988,0.0,-0.018089778561682174,True,0.032023164245977266,True
65,ILMN,2016-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4588,0.0,0.0,0.0,0.0,0.0,0.25880000000000003,0.0,0.0,0.0,0.46165,0.0,0.20693290417742194,True,0.010478304163184092,True
66,ILMN,2016-05-10,0.0,-0.1531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7003,0.0,0.0,0.47652,0.3715,0.0,0.4926,0.0,0.404072410619001,True,0.0030193993731049734,False
67,ILMN,2016-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.417375,0.3612,0.411,0.0,0.4926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1430763001291546,False,-0.02793143383048036,False
68,ILMN,2016-05-12,0.302,0.3612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5106,0.4404,0.1204,0.0,0.0,0.0,0.0,0.0,0.0,0.6597,0.0,0.2793374241525617,False,-0.020947971531181067,True
69,ILMN,2016-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32985,0.0,0.0,0.0,0.0,0.17020000000000002,0.0,0.0,0.0,0.0,0.0,-0.1232,0.6124,0.6124,0.0,0.0,0.16910114114331146,True,0.02864670119392837,False
70,ILMN,2016-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4939,0.5106,0.6369,0.6369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5371313393804947,False,-0.01252397724417559,True
71,ILMN,2016-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3612,0.0,0.1902,0.4404,0.0,0.0,0.0,0.0,0.0,0.0,0.6369,0.0,0.0,0.39825481540463387,True,0.012783395405502147,False
72,ILMN,2016-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19746,0.0,0.4404,0.0,0.6369,0.0,0.0,0.4039,0.3612,0.0,0.0,0.1287635978562726,False,-0.008333958199315821,True
73,ILMN,2016-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0258,0.0,0.6369,0.0,0.027866666666666668,0.0,0.0,0.0,0.0,0.0,0.022431876846876555,False,-0.005617929978410488,True
74,ILMN,2016-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29600000000000004,0.4019,0.6369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8519,0.0,0.6327255283882547,True,0.020193375641465325,False
75,ILMN,2016-05-25,0.0,0.0,0.31845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2762,0.10409999999999996,0.0,0.24345,0.0,0.0,-0.5106,0.2233,0.0,0.0,0.0,0.17599060676342962,False,-0.003055784600460614,False
76,ILMN,2016-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2553,0.0,0.0,0.5106,0.0,0.0,0.0,0.0,0.0,0.0,-0.10566666666666663,0.1417838295646576,False,-0.00041903591048233466,True
77,ILMN,2016-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7839,0.0,0.0,-0.6597,0.0,0.0,0.4246,-0.29600000000000004,-0.2390293145756305,True,0.00541477794357712,True
78,ILMN,2016-06-01,0.6369,0.0,0.0,0.0,0.0,0.0,0.0,0.5859,0.0,0.6597,0.7906,0.5859,0.0,0.0,0.10116666666666667,0.0,0.0,0.100475,0.07543333333333334,0.0,0.0,0.4594666666666667,0.0,-0.29600000000000004,0.181344132162014,True,0.009416982603479939,True
79,ILMN,2016-06-02,0.0,0.13106666666666664,0.0,0.0,0.0,0.0,0.0,0.0,-0.08533333333333333,0.0,0.0,0.0,0.0,0.0,0.4939,-0.0258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13244705757472827,True,0.00718933947153502,False
80,ILMN,2016-06-06,0.0,0.0,0.4019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7003,0.0,0.0,0.5574,0.4723,0.23054,0.0,0.2202,0.17,0.0,0.0,0.34,0.0,0.0,0.02365940755930886,True,0.01324917937001637,False
81,ILMN,2016-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2023,0.0,0.0,0.0,0.29600000000000004,0.051257265903777535,False,-0.014816882092178723,True
82,ILMN,2016-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17378,0.0,0.29600000000000004,0.0,-0.2139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08639336233685517,True,0.0021386517083159507,False
