,stock,Date,Hour,compound
84,FB,20211203.0,1.0,0.5838
85,AAPL,20211203.0,1.0,0.5838
86,MSFT,20211203.0,1.0,0.5838
87,TSLA,20211203.0,1.0,0.0
88,TSLA,20211203.0,1.0,0.5859
89,TSLA,20211203.0,1.0,0.0
90,STX,20211203.0,1.0,0.0
91,TSLA,20211203.0,1.0,0.0
92,TSLA,20211203.0,1.0,0.0276
93,NVDA,20211203.0,1.0,0.0276
94,TSLA,20211203.0,1.0,0.4404
95,TSLA,20211203.0,1.0,0.0
96,TSLA,20211203.0,1.0,0.8481
97,TSLA,20211203.0,1.0,0.0
98,FB,20211203.0,1.0,0.0258
99,TSLA,20211203.0,1.0,0.3818
100,TSLA,20211203.0,1.0,0.0
101,MSFT,20211203.0,1.0,-0.8516
102,AAPL,20211203.0,1.0,-0.8516
103,CMCSA,20211203.0,1.0,-0.8516
104,TSLA,20211203.0,1.0,0.4466
105,AAPL,20211203.0,1.0,0.4466
106,TSLA,20211203.0,1.0,-0.4939
107,TSLA,20211203.0,1.0,0.0
108,FB,20211203.0,1.0,0.0
109,AAPL,20211203.0,1.0,0.0
110,TSLA,20211203.0,1.0,0.0
111,TSLA,20211203.0,1.0,0.0
112,TSLA,20211203.0,1.0,0.3612
113,PYPL,20211203.0,1.0,0.0
114,TSLA,20211203.0,1.0,-0.2263
115,NVDA,20211203.0,1.0,-0.2263
116,FB,20211203.0,1.0,0.0
117,AAPL,20211203.0,1.0,0.0
118,TSLA,20211203.0,1.0,0.4019
119,AAPL,20211203.0,1.0,0.0
120,AAPL,20211203.0,1.0,0.8286
121,COST,20211203.0,1.0,0.8286
122,TSLA,20211203.0,1.0,0.8286
123,NVDA,20211203.0,1.0,0.8286
124,TSLA,20211203.0,1.0,0.6478
125,TSLA,20211203.0,1.0,0.0
126,AAPL,20211203.0,1.0,0.0
127,NVDA,20211203.0,1.0,0.0
128,TSLA,20211203.0,1.0,0.0
129,TSLA,20211203.0,1.0,0.0
130,TSLA,20211203.0,1.0,0.0382
131,TSLA,20211203.0,1.0,0.0258
132,TSLA,20211203.0,1.0,0.0
133,TSLA,20211203.0,1.0,0.4466
134,TSLA,20211203.0,1.0,0.0
135,TSLA,20211203.0,1.0,0.0
136,TSLA,20211203.0,1.0,0.0
137,TSLA,20211203.0,1.0,0.0
138,TSLA,20211203.0,1.0,-0.7531
139,TSLA,20211203.0,1.0,0.0
140,TSLA,20211203.0,1.0,0.0
141,TSLA,20211203.0,1.0,0.0
142,TSLA,20211203.0,1.0,0.0
143,TSLA,20211203.0,1.0,-0.3612
144,TSLA,20211203.0,1.0,-0.4939
145,TSLA,20211203.0,1.0,0.3612
146,TSLA,20211203.0,1.0,0.0
147,TSLA,20211203.0,1.0,0.4466
148,NCLH,20211203.0,1.0,-0.34
149,TSLA,20211203.0,1.0,-0.34
150,BBBY,20211203.0,1.0,-0.34
151,AAPL,20211203.0,1.0,0.4019
152,AAPL,20211203.0,1.0,0.0
153,TSLA,20211203.0,1.0,0.0
154,TSLA,20211203.0,1.0,0.2617
155,MSFT,20211203.0,1.0,0.0
156,AAL,20211203.0,1.0,0.3612
157,TSLA,20211203.0,1.0,0.4588
158,PYPL,20211203.0,1.0,0.1779
159,AAPL,20211203.0,1.0,0.5994
160,NVDA,20211203.0,1.0,0.5994
161,FB,20211203.0,1.0,0.5994
162,MSFT,20211203.0,1.0,0.5994
163,ADBE,20211203.0,1.0,0.5994
164,ADSK,20211203.0,1.0,0.5994
165,TSLA,20211203.0,1.0,0.8096
166,AAPL,20211203.0,1.0,-0.2967
167,TSLA,20211203.0,1.0,-0.2023
168,TSLA,20211203.0,1.0,0.0
169,NVDA,20211203.0,1.0,0.0
170,EBAY,20211203.0,1.0,0.0
171,NVDA,20211203.0,1.0,0.0
172,AAPL,20211203.0,1.0,0.0
173,FB,20211203.0,1.0,0.0
174,TSLA,20211203.0,1.0,0.0
175,NFLX,20211203.0,1.0,0.0
176,AAPL,20211203.0,1.0,-0.128
177,TSLA,20211203.0,1.0,-0.128
178,TSLA,20211203.0,1.0,-0.4588
179,TSLA,20211203.0,1.0,-0.4588
180,TSLA,20211203.0,1.0,0.0
181,TSLA,20211203.0,1.0,0.4404
182,MSFT,20211203.0,1.0,0.296
183,TSLA,20211203.0,1.0,0.296
184,TSLA,20211203.0,1.0,-0.0258
185,TSLA,20211203.0,1.0,0.0
186,PYPL,20211203.0,1.0,0.25
187,TSLA,20211203.0,1.0,0.4767
188,TSLA,20211203.0,1.0,0.3089
189,MSFT,20211203.0,1.0,0.3089
190,AAPL,20211203.0,1.0,-0.8225
191,TSLA,20211203.0,1.0,0.296
192,TSLA,20211203.0,1.0,0.0
193,TSLA,20211203.0,1.0,0.3818
194,AAPL,20211203.0,1.0,0.3818
195,TSLA,20211203.0,1.0,0.4767
196,TSLA,20211203.0,1.0,0.5106
197,AAPL,20211203.0,1.0,0.0
198,PYPL,20211203.0,1.0,0.0
199,PYPL,20211203.0,1.0,0.0
200,TRIP,20211203.0,1.0,0.6124
201,TSLA,20211203.0,1.0,0.7506
202,TSLA,20211203.0,1.0,-0.296
203,PYPL,20211203.0,1.0,0.4588
204,TSLA,20211203.0,2.0,0.8779
205,AAPL,20211203.0,2.0,0.8779
206,NVDA,20211203.0,2.0,0.8779
207,TSLA,20211203.0,2.0,0.0
208,KHC,20211203.0,2.0,0.0
209,STX,20211203.0,2.0,0.0
210,FB,20211203.0,2.0,0.0
211,FB,20211203.0,2.0,-0.1511
212,TSLA,20211203.0,2.0,0.0
213,TSLA,20211203.0,2.0,0.4466
214,FB,20211203.0,2.0,0.4939
215,TSLA,,,0.0
216,FB,20211203.0,2.0,0.0
217,STX,20211203.0,2.0,0.0
218,TSLA,20211203.0,2.0,0.2263
219,TSLA,20211203.0,2.0,0.4404
220,TSLA,20211203.0,2.0,0.5423
221,AAPL,20211203.0,2.0,-0.128
222,TSLA,20211203.0,2.0,0.5319
223,TSLA,20211203.0,2.0,0.0
224,FAST,20211203.0,2.0,0.7506
225,TSLA,20211203.0,2.0,0.2023
226,TSLA,20211203.0,2.0,-0.1154
227,TSLA,20211203.0,2.0,0.0
228,TSLA,20211203.0,2.0,0.8122
229,TSLA,20211203.0,2.0,0.4173
230,PAYX,20211203.0,2.0,0.0
231,STX,20211203.0,2.0,0.0
232,FAST,20211203.0,2.0,0.7506
233,TSLA,20211203.0,2.0,0.0
234,TSLA,20211203.0,2.0,0.5688
235,TSLA,20211203.0,2.0,-0.1154
236,TSLA,20211203.0,2.0,0.0
237,TSLA,20211203.0,2.0,0.0
238,TSLA,20211203.0,2.0,0.296
239,FB,20211203.0,2.0,0.4404
240,TSLA,20211203.0,2.0,-0.4466
241,FAST,20211203.0,2.0,0.7506
242,PYPL,20211203.0,2.0,0.0
243,BBBY,20211203.0,2.0,0.6124
244,GILD,20211203.0,2.0,0.4101
245,TSLA,20211203.0,2.0,0.4767
246,TSLA,20211203.0,2.0,0.4466
247,PYPL,20211203.0,2.0,0.4404
248,AAPL,20211203.0,2.0,0.5927
249,AAL,20211203.0,2.0,0.0
250,AAPL,20211203.0,2.0,-0.8225
251,TXN,20211203.0,2.0,0.6124
252,TSLA,20211203.0,2.0,0.0
253,AAPL,20211203.0,2.0,-0.8225
254,TSLA,20211203.0,2.0,0.0
255,STX,20211203.0,2.0,0.0
256,TSLA,20211203.0,2.0,0.5688
257,NVDA,20211203.0,3.0,0.886
258,MSFT,20211203.0,3.0,0.886
259,TSLA,20211203.0,3.0,0.886
260,NVDA,20211203.0,3.0,0.0
261,TSLA,20211203.0,3.0,-0.3818
262,TSLA,20211203.0,3.0,-0.3818
263,TSLA,20211203.0,3.0,0.5106
264,TSLA,20211203.0,3.0,0.296
265,TSLA,20211203.0,3.0,0.4404
266,TSLA,20211203.0,3.0,0.0
267,TSLA,20211203.0,3.0,0.5423
268,TSLA,20211203.0,3.0,0.0
269,TSLA,20211203.0,3.0,0.4466
270,TSLA,20211203.0,3.0,0.0772
271,STX,20211203.0,3.0,0.2023
272,NVDA,20211203.0,3.0,-0.5267
273,FB,20211203.0,3.0,0.0
274,AAPL,20211203.0,3.0,0.6786
275,TSLA,20211203.0,3.0,0.0
276,CMCSA,20211203.0,3.0,0.2732
277,TSLA,20211203.0,3.0,0.0
278,CMCSA,20211203.0,3.0,0.0
279,TSLA,20211203.0,3.0,0.0
280,TSLA,20211203.0,3.0,0.0
281,TSLA,20211203.0,3.0,0.4466
282,STX,20211203.0,3.0,0.5719
283,TSLA,20211203.0,3.0,0.8699
284,TSLA,20211203.0,3.0,0.0
285,STX,20211203.0,3.0,0.0
286,AAPL,20211203.0,3.0,0.4404
287,TSLA,20211203.0,3.0,0.4404
288,AAPL,20211203.0,3.0,0.0
289,FB,20211203.0,3.0,0.0
290,AAPL,20211203.0,3.0,0.0
291,TSLA,20211203.0,3.0,0.0
292,TSLA,20211203.0,3.0,-0.25
293,STX,20211203.0,3.0,0.0
294,AAPL,20211203.0,3.0,0.6786
295,TSLA,20211203.0,3.0,0.0
296,CHTR,20211203.0,3.0,0.0
297,AAPL,20211203.0,3.0,-0.8225
298,AAPL,20211203.0,3.0,-0.8225
299,TSLA,20211203.0,3.0,0.69
300,AAPL,20211203.0,3.0,-0.8225
301,TSLA,20211203.0,3.0,0.0
302,TSLA,20211203.0,3.0,-0.0772
303,TSLA,20211203.0,3.0,0.5707
304,TSLA,20211203.0,3.0,0.4576
305,AAPL,20211203.0,3.0,0.1531
306,FB,20211203.0,4.0,0.0
307,TSLA,20211203.0,4.0,0.6124
308,MSFT,20211203.0,4.0,-0.5574
309,FB,20211203.0,4.0,0.0
310,AAPL,20211203.0,4.0,0.8779
311,NVDA,20211203.0,4.0,0.8779
312,TSLA,20211203.0,4.0,0.8779
313,TSLA,20211203.0,4.0,0.0
314,AAPL,20211203.0,4.0,0.4404
315,MSFT,20211203.0,4.0,0.6786
316,AAPL,20211203.0,4.0,0.1779
317,AAPL,20211203.0,4.0,0.1779
318,AAPL,20211203.0,4.0,0.0
319,FB,20211203.0,4.0,0.0
320,TSLA,20211203.0,4.0,0.25
321,TSLA,20211203.0,4.0,0.128
322,TSLA,20211203.0,4.0,0.0
323,TSLA,20211203.0,4.0,0.4389
324,EBAY,20211203.0,4.0,0.0
325,TSLA,20211203.0,4.0,0.4215
326,AAPL,20211203.0,4.0,0.4215
327,GOOG,20211203.0,4.0,0.0
328,TSLA,20211203.0,4.0,0.0
329,TSLA,20211203.0,4.0,0.1779
330,TSLA,20211203.0,4.0,-0.7531
331,TSLA,20211203.0,4.0,-0.7579
332,TSLA,20211203.0,4.0,0.0
333,TSLA,20211203.0,4.0,0.4019
334,TSLA,20211203.0,4.0,0.0
335,TSLA,20211203.0,4.0,0.296
336,TSLA,20211203.0,4.0,0.296
337,PYPL,20211203.0,4.0,0.5719
338,TSLA,20211203.0,4.0,0.34
339,MU,20211203.0,4.0,0.0
340,TSLA,20211203.0,4.0,0.0
341,TSLA,20211203.0,4.0,-0.128
342,TSLA,20211203.0,4.0,0.0
343,AAPL,20211203.0,4.0,0.0
344,AAPL,20211203.0,4.0,0.0
345,TSLA,20211203.0,4.0,0.0
346,TSLA,20211203.0,4.0,0.0
347,AAPL,20211203.0,4.0,0.0
348,NVDA,20211203.0,4.0,0.0
349,MSFT,20211203.0,4.0,0.0
350,FB,20211203.0,4.0,0.0
351,PYPL,20211203.0,4.0,0.0
352,GOOG,20211203.0,4.0,0.0
353,AAPL,20211203.0,4.0,0.0
354,TSLA,20211203.0,4.0,0.0
355,TSLA,20211203.0,4.0,0.0
356,TSLA,20211203.0,4.0,0.795
357,CMCSA,20211203.0,4.0,0.6786
358,TSLA,20211203.0,4.0,0.5848
359,AAPL,20211203.0,4.0,0.0
360,TSLA,20211203.0,4.0,0.3566
361,TSLA,20211203.0,4.0,0.0
362,FB,20211203.0,4.0,0.0
363,TSLA,20211203.0,4.0,0.0
364,AAPL,20211203.0,4.0,0.0
365,TSLA,20211203.0,4.0,0.0
366,PYPL,20211203.0,4.0,-0.624
367,QCOM,20211203.0,4.0,-0.2732
368,TSLA,20211203.0,4.0,0.4939
369,TSLA,20211203.0,4.0,0.7835
370,STX,20211203.0,4.0,0.0
371,TSLA,20211203.0,4.0,0.4939
372,AAPL,20211203.0,4.0,0.8176
373,FB,20211203.0,4.0,0.6786
374,MSFT,20211203.0,4.0,0.0
375,AAPL,20211203.0,4.0,0.0
376,TSLA,20211203.0,4.0,0.0
377,TSLA,20211203.0,4.0,0.0772
378,TSLA,20211203.0,4.0,-0.1901
379,TSLA,20211203.0,4.0,0.0
380,TSLA,20211203.0,4.0,0.6786
381,TSLA,20211203.0,4.0,0.0516
382,TSLA,20211203.0,4.0,0.1027
383,AAPL,20211203.0,4.0,0.8779
384,NVDA,20211203.0,4.0,0.8779
385,TSLA,20211203.0,4.0,0.8779
386,SBUX,20211203.0,4.0,0.7269
387,TSLA,20211203.0,4.0,0.7506
388,STX,20211203.0,4.0,0.0
389,TSLA,20211203.0,4.0,0.4199
390,TSLA,20211203.0,4.0,0.4199
391,TSLA,20211203.0,4.0,0.4215
392,TSLA,20211203.0,4.0,0.4404
393,TSLA,20211203.0,4.0,0.8455
394,TSLA,20211203.0,4.0,0.0
395,MU,20211203.0,4.0,0.0
396,TSLA,20211203.0,4.0,0.0
397,AAPL,20211203.0,4.0,0.0
398,PYPL,20211203.0,4.0,-0.6145
399,TSLA,20211203.0,4.0,-0.6145
400,MU,20211203.0,4.0,0.6786
401,TSLA,20211203.0,4.0,0.1779
402,CSCO,20211203.0,4.0,0.6786
403,AAPL,20211203.0,4.0,-0.7378
404,PYPL,20211203.0,4.0,-0.7378
405,TSLA,20211203.0,4.0,-0.7378
406,TSLA,20211203.0,4.0,0.5574
407,TSLA,20211203.0,4.0,0.4215
408,TSLA,20211203.0,4.0,0.0258
409,TSLA,20211203.0,4.0,0.4215
410,AAPL,20211203.0,4.0,0.4215
411,TSLA,20211203.0,4.0,0.4767
412,FB,20211203.0,4.0,0.9173
413,TSLA,20211203.0,4.0,0.4404
414,TSLA,20211203.0,4.0,0.4939
415,TSLA,20211203.0,4.0,0.0
416,TSLA,20211203.0,4.0,-0.4215
417,TSLA,20211203.0,4.0,-0.7003
418,QCOM,20211203.0,4.0,0.296
419,AAPL,20211203.0,4.0,-0.8225
420,TSLA,20211203.0,4.0,0.0
421,NFLX,20211203.0,4.0,0.1027
422,AAPL,20211203.0,4.0,0.8176
423,TSLA,20211203.0,4.0,0.8176
424,TSLA,20211203.0,4.0,0.0
425,TSLA,20211203.0,4.0,0.5267
426,TSLA,20211203.0,4.0,0.2023
427,TSLA,20211203.0,4.0,0.3763
428,NFLX,20211203.0,4.0,0.3763
429,NVDA,20211203.0,4.0,0.3763
430,NVDA,20211203.0,4.0,0.7264
431,TSLA,20211203.0,4.0,0.7264
432,AAPL,20211203.0,4.0,0.7264
433,NFLX,20211203.0,4.0,0.7264
434,AAL,20211203.0,4.0,0.7264
435,TSLA,20211203.0,4.0,-0.9559
436,TSLA,20211203.0,4.0,0.69
437,TSLA,20211203.0,4.0,-0.9022
438,AAPL,20211203.0,4.0,-0.8225
439,TSLA,20211203.0,4.0,-0.743
440,STX,20211203.0,4.0,0.0
441,NFLX,20211203.0,4.0,0.4576
442,AAPL,20211203.0,4.0,-0.8225
443,TSLA,20211203.0,4.0,0.25
444,TSLA,20211203.0,4.0,-0.6914
445,TSLA,20211203.0,4.0,0.6908
446,FB,20211203.0,4.0,0.6369
447,MSFT,20211203.0,4.0,0.8779
448,NVDA,20211203.0,4.0,0.8779
449,TSLA,20211203.0,4.0,0.5411
450,AAPL,20211203.0,4.0,0.6071
451,LRCX,20211203.0,4.0,0.0
452,XLNX,20211203.0,4.0,0.0
453,AAPL,20211203.0,4.0,0.0
454,TSLA,20211203.0,4.0,0.4151
455,TSLA,20211203.0,4.0,0.0
456,NVDA,20211203.0,4.0,0.0
457,MSFT,20211203.0,4.0,0.0
458,TSLA,20211203.0,4.0,0.0
459,TSLA,20211203.0,4.0,-0.3612
460,TSLA,20211203.0,4.0,0.8122
461,TSLA,20211203.0,4.0,0.296
462,FB,20211203.0,4.0,0.9375
463,AAPL,20211203.0,4.0,0.9375
464,TSLA,20211203.0,4.0,0.4588
465,TSLA,20211203.0,4.0,0.0
466,TSLA,20211203.0,4.0,0.9349
467,NVDA,20211203.0,4.0,0.9349
468,PYPL,20211203.0,5.0,0.0
469,NCLH,20211203.0,5.0,0.4588
470,AAPL,20211203.0,5.0,0.0772
471,TSLA,20211203.0,5.0,0.8779
472,NVDA,20211203.0,5.0,0.8779
473,STX,20211203.0,5.0,-0.9081
474,STX,20211203.0,5.0,0.2023
475,TSLA,20211203.0,5.0,0.0
476,NFLX,20211203.0,5.0,-0.1531
477,TSLA,20211203.0,5.0,0.5499
478,STX,20211203.0,5.0,-0.1531
479,TSLA,20211203.0,5.0,0.0
480,STX,20211203.0,5.0,0.0
481,NVDA,20211203.0,5.0,-0.2006
482,AAPL,20211203.0,5.0,-0.2263
483,TSLA,20211203.0,5.0,-0.2263
484,NVDA,20211203.0,5.0,-0.2263
485,NFLX,20211203.0,5.0,0.0
486,STX,20211203.0,5.0,-0.1531
487,STX,20211203.0,5.0,-0.1531
488,STX,20211203.0,5.0,-0.1531
489,STX,20211203.0,5.0,-0.1531
490,PYPL,20211203.0,5.0,-0.2263
491,NFLX,20211203.0,5.0,0.4019
492,AAPL,20211203.0,5.0,0.0516
493,TSLA,20211203.0,5.0,0.0516
494,STX,20211203.0,5.0,0.0
495,STX,20211203.0,5.0,-0.2942
496,TSLA,20211203.0,5.0,0.34
497,STX,20211203.0,5.0,0.3818
498,STX,20211203.0,5.0,0.3818
499,TSLA,20211203.0,5.0,0.2732
500,STX,20211203.0,5.0,0.4201
501,STX,20211203.0,5.0,-0.1531
502,AAL,20211203.0,5.0,-0.2263
503,TSLA,20211203.0,5.0,0.0
504,MAT,20211203.0,5.0,0.0
505,FB,20211203.0,5.0,0.0
506,TSLA,20211203.0,5.0,0.1511
507,TSLA,20211203.0,5.0,-0.4588
508,AAPL,20211203.0,5.0,0.4215
509,FAST,20211203.0,5.0,0.7269
510,STX,20211203.0,5.0,0.296
511,JD,20211203.0,5.0,0.1779
512,NCLH,20211203.0,5.0,-0.2263
513,STX,20211203.0,5.0,0.0
514,AAPL,20211203.0,5.0,-0.8225
515,PYPL,20211203.0,5.0,0.1779
516,AAPL,20211203.0,5.0,0.1779
517,AAPL,20211203.0,5.0,-0.8225
518,STX,20211203.0,5.0,0.8519
519,AAPL,20211203.0,5.0,0.8126
520,TSLA,20211203.0,5.0,-0.2732
521,ADSK,20211203.0,5.0,0.0
522,TSLA,20211203.0,6.0,0.0
523,PYPL,20211203.0,6.0,0.4588
524,AAPL,20211203.0,6.0,0.4576
525,AAL,20211203.0,6.0,0.4576
526,TSLA,20211203.0,6.0,0.8779
527,TSLA,20211203.0,6.0,-0.714
528,COST,20211203.0,6.0,0.0
529,EA,20211203.0,6.0,0.6124
530,EA,20211203.0,6.0,0.6124
531,NVDA,20211203.0,6.0,-0.34
532,AAPL,20211203.0,6.0,0.3612
533,NVDA,20211203.0,6.0,0.7351
534,PYPL,20211203.0,6.0,0.0
535,MAR,20211203.0,6.0,0.0
536,MNST,20211203.0,6.0,-0.1779
537,COST,20211203.0,6.0,0.0
538,TSLA,20211203.0,6.0,0.0
539,TSLA,20211203.0,6.0,0.6124
540,GOOG,20211203.0,6.0,-0.34
541,COST,20211203.0,6.0,0.3612
542,MSFT,20211203.0,6.0,0.3818
543,SBUX,20211203.0,6.0,0.4939
544,TSLA,20211203.0,6.0,0.0
545,AAPL,20211203.0,6.0,0.0
546,NTAP,20211203.0,6.0,0.4404
547,STX,20211203.0,6.0,0.0
548,AAPL,20211203.0,6.0,0.0
549,AAPL,20211203.0,6.0,-0.516
550,TSLA,20211203.0,6.0,-0.516
551,NFLX,20211203.0,6.0,-0.516
552,FB,20211203.0,6.0,-0.516
553,FB,20211203.0,6.0,0.296
554,AAPL,20211203.0,6.0,0.296
555,TSLA,20211203.0,6.0,0.2023
556,TSLA,20211203.0,6.0,-0.34
557,TSLA,20211203.0,6.0,0.4404
558,STX,20211203.0,6.0,0.0
559,TSLA,20211203.0,6.0,0.4404
560,FB,20211203.0,6.0,0.4404
561,MSFT,20211203.0,6.0,0.4404
562,TSLA,20211203.0,6.0,0.4466
563,MNST,20211203.0,6.0,-0.1779
564,NFLX,20211203.0,6.0,0.4019
565,NFLX,20211203.0,6.0,0.4019
566,ULTA,20211203.0,6.0,0.7837
567,TSLA,20211203.0,6.0,-0.128
568,NTES,20211203.0,6.0,0.0
569,TSLA,20211203.0,6.0,0.4588
570,TSLA,20211203.0,6.0,0.2023
571,NVDA,20211203.0,6.0,0.0
572,ULTA,20211203.0,6.0,0.6249
573,DISCA,20211203.0,6.0,0.34
574,AAPL,20211203.0,6.0,0.6486
575,MSFT,20211203.0,6.0,0.6486
576,TSLA,20211203.0,6.0,0.6486
577,ULTA,20211203.0,6.0,0.5859
578,FOX,20211203.0,6.0,0.0
579,NVDA,20211203.0,6.0,0.0
580,TSLA,20211203.0,6.0,0.7184
581,PYPL,20211203.0,6.0,0.5574
582,TSLA,20211203.0,6.0,0.3818
583,NVDA,20211203.0,6.0,0.0
584,MSFT,20211203.0,6.0,0.5267
585,AAPL,20211203.0,6.0,0.5267
586,DISCA,20211203.0,6.0,0.0557
587,AAPL,20211203.0,6.0,0.5994
588,MSFT,20211203.0,6.0,0.5994
589,TSLA,20211203.0,6.0,0.5994
590,TSLA,20211203.0,6.0,-0.0258
591,PYPL,20211203.0,6.0,0.5574
592,AAPL,20211203.0,6.0,-0.8225
593,AAPL,20211203.0,6.0,0.0
594,ULTA,20211203.0,6.0,0.5859
595,AAPL,20211203.0,6.0,0.6124
596,AAPL,20211203.0,6.0,-0.8225
597,ADBE,20211203.0,6.0,0.0
598,TSLA,20211203.0,6.0,-0.0258
599,FB,20211203.0,6.0,0.34
600,STX,20211203.0,6.0,0.8519
601,TSLA,20211203.0,6.0,0.2023
602,AAPL,20211203.0,7.0,-0.3182
603,GILD,20211203.0,7.0,0.4404
604,TSLA,20211203.0,7.0,0.8779
605,TSLA,20211203.0,7.0,-0.3382
606,TSLA,20211203.0,7.0,0.3818
607,COST,20211203.0,7.0,0.5106
608,TSLA,20211203.0,7.0,0.3612
609,AAPL,20211203.0,7.0,0.3612
610,CERN,20211203.0,7.0,0.3818
611,ATVI,20211203.0,7.0,0.0
612,TSLA,20211203.0,7.0,0.7506
613,TSLA,20211203.0,7.0,0.0
614,TSLA,20211203.0,7.0,0.6249
615,TSLA,20211203.0,7.0,0.6249
616,AAPL,20211203.0,7.0,0.0
617,BIDU,20211203.0,7.0,0.0
618,FB,20211203.0,7.0,0.0
619,GOOG,20211203.0,7.0,0.0
620,TSLA,20211203.0,7.0,0.4215
621,TSLA,20211203.0,7.0,0.4215
622,AAPL,20211203.0,7.0,0.7431
623,TSLA,20211203.0,7.0,0.0
624,ULTA,20211203.0,7.0,0.5859
625,TSLA,20211203.0,7.0,0.0
626,JD,20211203.0,7.0,-0.2263
627,TSLA,20211203.0,7.0,-0.5267
628,STX,20211203.0,7.0,0.3818
629,AAPL,20211203.0,7.0,0.7431
630,TSLA,20211203.0,7.0,-0.802
631,TSLA,20211203.0,7.0,0.5267
632,TSLA,20211203.0,7.0,0.0
633,TSLA,20211203.0,7.0,0.0
634,TSLA,20211203.0,7.0,0.6467
635,TSLA,20211203.0,7.0,0.743
636,AAPL,20211203.0,7.0,0.743
637,TSLA,20211203.0,7.0,0.5719
638,PYPL,20211203.0,7.0,0.0
639,KHC,20211203.0,7.0,0.5267
640,TSLA,20211203.0,7.0,0.0
641,TSLA,20211203.0,7.0,0.4215
642,PYPL,20211203.0,7.0,0.2944
643,TSLA,20211203.0,7.0,0.9215
644,TSLA,20211203.0,7.0,-0.5994
645,TSLA,20211203.0,7.0,0.4588
646,TSLA,20211203.0,7.0,0.0
647,BMRN,20211203.0,7.0,0.296
648,BMRN,20211203.0,7.0,0.296
649,TSLA,20211203.0,7.0,-0.6249
650,AAPL,20211203.0,7.0,0.2023
