,stock,Date,Hour,compound
231,NVDA,20211202,16,-0.4404
232,MSFT,20211202,16,-0.128
233,AAL,20211202,16,0.5473
234,ULTA,20211202,16,0.5859
235,TSLA,20211202,16,0.0
236,TSLA,20211202,16,-0.4767
237,ULTA,20211202,16,-0.3291
238,ULTA,20211202,16,0.0
239,PYPL,20211202,16,0.4404
240,TSLA,20211202,16,0.2716
241,ULTA,20211202,16,0.5859
242,AAPL,20211202,16,-0.5106
243,TSLA,20211202,16,0.4404
244,NVDA,20211202,16,-0.4404
245,TSLA,20211202,16,0.6037
246,FB,20211202,16,0.6037
247,NCLH,20211202,16,0.6037
248,ADBE,20211202,16,0.4404
249,MSFT,20211202,16,0.4404
250,AAL,20211202,16,0.4404
251,FB,20211202,16,0.4404
252,INTU,20211202,16,0.4404
253,FB,20211202,16,-0.128
254,FB,20211202,16,-0.128
255,FB,20211202,16,-0.128
256,FB,20211202,16,-0.128
257,TSLA,20211202,16,0.4404
258,NVDA,20211202,16,0.4404
259,TSLA,20211202,16,-0.9186
260,AAPL,20211202,16,-0.9186
261,ULTA,20211202,16,0.5859
262,COST,20211202,16,-0.2023
263,AAPL,20211202,16,0.0
264,ULTA,20211202,16,-0.128
265,AVGO,20211202,16,0.4215
266,NVDA,20211202,16,0.8779
267,TSLA,20211202,16,0.8779
268,AAPL,20211202,16,0.8779
269,CERN,20211202,16,0.4215
270,FB,20211202,16,0.0
271,NVDA,20211202,16,0.0
272,TSLA,20211202,16,0.3612
273,ULTA,20211202,16,0.5859
274,SBUX,20211202,16,0.0
275,NVDA,20211202,16,0.0
276,ULTA,20211202,16,0.5859
277,MSFT,20211202,16,-0.4404
278,TSLA,20211202,16,-0.4404
279,TSLA,20211202,16,0.0
280,TSLA,20211202,16,0.296
281,AAPL,20211202,16,0.2023
282,TSLA,20211202,16,0.2023
283,NVDA,20211202,16,0.2023
284,MU,20211202,16,0.0
285,TSLA,20211202,16,0.8481
286,TSLA,20211202,16,0.0
287,AAPL,20211202,16,0.4576
288,AAL,20211202,16,0.4576
289,TSLA,20211202,16,0.0
290,ULTA,20211202,16,0.6239
291,TSLA,20211202,16,0.3818
292,NFLX,20211202,16,0.4019
293,NFLX,20211202,16,0.4019
294,TSLA,20211202,16,0.2714
295,AAPL,20211202,16,0.2714
296,NVDA,20211202,16,0.2714
297,AAPL,20211202,16,0.0
298,NVDA,20211202,16,-0.4404
299,TSLA,20211202,16,-0.25
300,TSLA,20211202,16,0.2714
301,AAPL,20211202,16,0.2714
302,NVDA,20211202,16,0.2714
303,ULTA,20211202,16,0.5859
304,NVDA,20211202,16,0.0
305,TSLA,20211202,16,0.0
306,ULTA,20211202,16,0.5859
307,TSLA,20211202,16,0.2714
308,AAPL,20211202,16,0.2714
309,NVDA,20211202,16,0.2714
310,ULTA,20211202,16,0.5859
311,TSLA,20211202,16,0.2714
312,AAPL,20211202,16,0.2714
313,NVDA,20211202,16,0.2714
314,TSLA,20211202,16,0.2023
315,AAPL,20211202,16,0.2023
316,TSLA,20211202,16,0.0
317,AAPL,20211202,16,0.0
318,MU,20211202,16,0.4404
319,ULTA,20211202,16,0.5859
320,TSLA,20211202,16,-0.015
321,AAPL,20211202,16,0.0
322,TSLA,20211202,16,0.0
323,TSLA,20211202,16,0.0
324,TSLA,20211202,16,0.0
325,ULTA,20211202,16,0.5859
326,TSLA,20211202,16,0.0
327,TSLA,20211202,16,0.0
328,TSLA,20211202,16,0.0
329,NVDA,20211202,16,-0.5499
330,TSLA,20211202,16,0.0
331,ULTA,20211202,16,0.5859
332,TSLA,20211202,16,-0.5423
333,TSLA,20211202,16,-0.1511
334,ADP,20211202,16,0.6124
335,AAPL,20211202,16,0.1531
336,TSLA,20211202,16,0.4767
337,NFLX,20211202,16,0.7096
338,TSLA,20211202,16,0.7096
339,AAPL,20211202,16,0.0
340,TSLA,20211202,16,0.0
341,TSLA,20211202,16,-0.0772
342,NVDA,20211202,16,0.5319
343,NVDA,20211202,16,0.3612
344,MU,20211202,16,0.3612
345,WDC,20211202,16,0.0
346,TSLA,20211202,16,0.3612
347,MU,20211202,16,0.25
348,NVDA,20211202,16,0.0
349,TSLA,20211202,16,-0.128
350,TSLA,20211202,16,0.0
351,NVDA,20211202,16,-0.3182
352,AAPL,20211202,16,0.0
353,NVDA,20211202,16,0.0
354,TSLA,20211202,16,0.0
355,NVDA,20211202,16,0.4404
356,TSLA,20211202,16,0.8971
357,TSLA,20211202,16,0.0
358,TSLA,20211202,16,0.0
359,TSLA,20211202,16,0.0
360,TMUS,20211202,16,-0.2023
361,NVDA,20211202,16,0.4939
362,NVDA,20211202,16,-0.2942
363,TSLA,20211202,16,-0.128
364,AAPL,20211202,16,0.5849
365,ADBE,20211202,16,-0.34
366,AAPL,20211202,16,0.0
367,TSLA,20211202,16,0.6124
368,NVDA,20211202,16,0.0
369,ULTA,20211202,16,0.0
370,TSLA,20211202,16,-0.9186
371,AAPL,20211202,16,-0.9186
372,NVDA,20211202,16,0.0
373,TSLA,20211202,16,0.0
374,NVDA,20211202,16,-0.2942
375,BIDU,20211202,16,0.0
376,JD,20211202,16,0.0
377,AAPL,20211202,16,-0.2805
378,ULTA,20211202,16,0.5859
379,MSFT,20211202,16,-0.4019
380,MSFT,20211202,16,0.0
381,MSFT,20211202,16,0.0
382,FB,20211202,16,0.0
383,AAPL,20211202,16,0.0
384,TSLA,20211202,16,0.0
385,AAPL,20211202,16,0.6037
386,AAPL,20211202,16,-0.34
387,NVDA,20211202,16,0.0
388,CSCO,20211202,16,0.0
389,MSFT,20211202,16,0.7351
390,TSLA,20211202,16,0.7351
391,VRTX,20211202,16,0.4404
392,AAPL,20211202,16,0.0516
393,TSLA,20211202,16,0.1027
394,NVDA,20211202,16,-0.2023
395,AAPL,20211202,16,-0.6705
396,NVDA,20211202,16,0.4939
397,TSLA,20211202,16,-0.9186
398,AAPL,20211202,16,-0.9186
399,TSLA,20211202,16,0.0
400,AAPL,20211202,16,0.0
401,REGN,20211202,16,0.296
402,TSLA,20211202,16,0.0
403,FB,20211202,16,-0.4939
404,MU,20211202,16,0.25
405,MSFT,20211202,16,0.0
406,AAPL,20211202,16,0.0
407,CMCSA,20211202,16,0.0
408,MU,20211202,16,0.0
409,AAPL,20211202,16,0.2023
410,AAPL,20211202,16,0.2023
411,MSFT,20211202,16,0.2023
412,ADBE,20211202,16,0.2023
413,GOOG,20211202,16,0.2023
414,AMAT,20211202,16,0.2023
415,MU,20211202,16,0.2023
416,AAPL,20211202,16,0.2023
417,MSFT,20211202,16,0.2023
418,ADBE,20211202,16,0.2023
419,GOOG,20211202,16,0.2023
420,TSLA,20211202,16,0.3818
421,ULTA,20211202,16,0.5859
422,NXPI,20211202,16,0.7003
423,AMAT,20211202,16,0.0
424,TSLA,20211202,16,0.0
425,AAPL,20211202,16,0.0
426,AAPL,20211202,16,0.7804
427,TSLA,20211202,16,0.0
428,ULTA,20211202,16,0.5859
429,MU,20211202,16,-0.296
430,TSLA,20211202,16,0.0
431,REGN,20211202,16,0.4767
432,QCOM,20211202,16,0.0
433,NVDA,20211202,16,0.0
434,AAPL,20211202,16,-0.649
435,TSLA,20211202,16,0.296
436,COST,20211202,16,0.0
437,TSLA,20211202,16,-0.1027
438,TSLA,20211202,16,-0.4466
439,NVDA,20211202,16,-0.4466
440,AAPL,20211202,16,0.5778
441,TSLA,20211202,16,0.0
442,AMAT,20211202,16,-0.2263
443,ULTA,20211202,16,0.4404
444,TSLA,20211202,16,0.6476
445,MSFT,20211202,16,0.0
446,NVDA,20211202,16,0.8356
447,TSLA,20211202,16,-0.3182
448,TSLA,20211202,16,0.2716
449,AMAT,20211202,16,0.0
450,TSLA,20211202,16,0.0
451,PYPL,20211202,16,0.0
452,NVDA,20211202,16,0.4019
453,MSFT,20211202,16,0.4019
454,FB,20211202,16,0.4019
455,AAPL,20211202,16,-0.25
456,FB,20211202,16,0.0
457,TSLA,20211202,16,0.0
458,AAPL,20211202,16,0.0
459,ULTA,20211202,16,0.5859
460,REGN,20211202,16,0.296
461,AAL,20211202,16,0.6037
462,TSLA,20211202,16,0.0
463,TSLA,20211202,16,0.0
464,TSLA,20211202,16,0.0
465,TSLA,20211202,16,0.0
466,AAPL,20211202,16,0.2023
467,TSLA,20211202,16,-0.2808
468,TSLA,20211202,16,0.0
469,TSLA,20211202,16,0.0
470,TSLA,20211202,16,0.0
471,AAPL,20211202,16,0.0
472,NVDA,20211202,16,0.0
473,FB,20211202,16,0.0
474,ULTA,20211202,16,0.0
475,TSLA,20211202,16,0.7845
476,NVDA,20211202,16,-0.7579
477,TSLA,20211202,16,-0.3182
478,NVDA,20211202,16,0.34
479,TSLA,20211202,16,0.34
480,TSLA,20211202,16,0.4588
481,TSLA,20211202,16,0.0
482,TSLA,20211202,16,0.0
483,TSLA,20211202,16,0.4404
484,DISH,20211202,16,0.5106
485,TSLA,20211202,16,0.0
486,TSLA,20211202,16,0.0
487,QCOM,20211202,16,0.0
488,AMAT,20211202,16,-0.2263
489,TSLA,20211202,16,0.0
490,TSLA,20211202,16,0.0
491,ULTA,20211202,16,-0.7184
492,ULTA,20211202,16,0.0
493,NVDA,20211202,16,0.34
494,TSLA,20211202,16,0.34
495,TSLA,20211202,16,0.0
496,TSLA,20211202,16,-0.4019
497,NVDA,20211202,16,0.8779
498,TSLA,20211202,16,0.8779
499,AAPL,20211202,16,0.8779
500,TSLA,20211202,16,0.0
501,TSLA,20211202,16,0.0
502,AAL,20211202,16,0.873
503,ATVI,20211202,16,0.4404
504,TSLA,20211202,16,0.0
505,MSFT,20211202,16,0.8176
506,MSFT,20211202,16,0.8176
507,AAPL,20211202,16,0.0
508,FB,20211202,16,-0.6369
509,CSCO,20211202,16,0.1779
510,TSLA,20211202,16,0.4215
511,BIDU,20211202,16,-0.2023
512,JD,20211202,16,-0.2023
513,REGN,20211202,16,0.296
514,AAPL,20211202,16,0.0
515,TSLA,20211202,16,0.2023
516,REGN,20211202,16,0.296
517,TSLA,20211202,16,0.3818
518,ULTA,20211202,16,0.5859
519,TSLA,20211202,16,0.296
520,ULTA,20211202,16,0.0
521,ULTA,20211202,16,0.5859
522,PYPL,20211202,16,0.296
523,ULTA,20211202,16,-0.5972
524,ULTA,20211202,16,-0.5972
525,TSLA,20211202,16,0.0
526,AAPL,20211202,16,0.0
527,TSLA,20211202,16,0.0
528,MSFT,20211202,16,0.4466
529,TSLA,20211202,16,0.4466
530,AAPL,20211202,16,0.2023
531,ULTA,20211202,16,0.0
532,TSLA,20211202,16,0.0
533,ULTA,20211202,16,0.0
534,TSLA,20211202,16,0.5267
535,ULTA,20211202,16,0.5859
536,REGN,20211202,16,0.6486
537,TSLA,20211202,16,0.0
538,TSLA,20211202,17,0.7906
539,AAPL,20211202,17,0.7906
540,FB,20211202,17,0.7906
541,TSLA,20211202,17,0.0
542,STX,20211202,17,0.4466
543,AAPL,20211202,17,0.4576
544,TSLA,20211202,17,0.4576
545,NVDA,20211202,17,0.4576
546,FB,20211202,17,0.4576
547,AAPL,20211202,17,0.4576
548,AAL,20211202,17,0.4576
549,AAL,20211202,17,0.0
550,QCOM,20211202,17,0.0
551,AAPL,20211202,17,0.8779
552,TSLA,20211202,17,0.8779
553,TSLA,20211202,17,0.0
554,AAPL,20211202,17,0.5106
555,AAL,20211202,17,0.0
556,AAL,20211202,17,0.0
557,AAL,20211202,17,0.0
558,AAPL,20211202,17,0.0
559,AAPL,20211202,17,0.0
560,AAPL,20211202,17,0.0
561,INCT,20211202,17,0.5514
562,NCLH,20211202,17,0.34
563,TSLA,20211202,17,0.0
564,AAPL,20211202,17,0.0
565,NVDA,20211202,17,0.0
566,MSFT,20211202,17,0.0
567,FB,20211202,17,0.0
568,AAPL,20211202,17,0.0
569,AAPL,20211202,17,0.0
570,AAPL,20211202,17,0.0
571,AAPL,20211202,17,0.0
572,AAPL,20211202,17,0.0
573,AAPL,20211202,17,0.0
574,PYPL,20211202,17,0.6166
575,AAPL,20211202,17,0.0
576,AAPL,20211202,17,0.0
577,AAPL,20211202,17,0.0
578,FB,20211202,17,0.0
579,TSLA,20211202,17,0.0
580,TSLA,20211202,17,0.6705
581,ADBE,20211202,17,0.5106
582,TSLA,20211202,17,0.0
583,AMAT,20211202,17,-0.5859
584,AMAT,20211202,17,-0.5859
585,MSFT,20211202,17,0.0
586,ULTA,20211202,17,0.5267
587,NVDA,20211202,17,0.8306
588,TSLA,20211202,17,0.8306
589,REGN,20211202,17,0.8306
590,FB,20211202,17,0.8306
591,TSLA,20211202,17,0.0
592,ULTA,20211202,17,0.0
593,NVDA,20211202,17,0.4404
594,ATVI,20211202,17,0.0
595,ATVI,20211202,17,0.0
596,ATVI,20211202,17,0.0
597,ATVI,20211202,17,0.5106
598,AVGO,20211202,17,0.5106
599,ULTA,20211202,17,0.6597
600,TSLA,20211202,17,-0.5719
601,TSLA,20211202,17,-0.5719
602,AAPL,20211202,17,0.8779
603,TSLA,20211202,17,0.8779
604,BIDU,20211202,17,-0.5859
605,BIDU,20211202,17,-0.5859
606,PYPL,20211202,17,0.6166
607,ULTA,20211202,17,0.5267
608,PYPL,20211202,17,-0.7739
609,PYPL,20211202,17,0.6166
610,CMCSA,20211202,17,0.5106
611,TSLA,20211202,17,0.0
612,TSLA,20211202,17,0.0
613,ULTA,20211202,17,0.6597
614,CHTR,20211202,17,0.0
615,TSLA,20211202,17,-0.4767
616,FAST,20211202,17,0.296
617,GOOG,20211202,17,0.0
618,MSFT,20211202,17,0.0
619,DISCA,20211202,17,0.2263
620,DLTR,20211202,17,0.2263
621,STX,20211202,17,0.0
622,GILD,20211202,17,0.1779
623,NVDA,20211202,17,0.0
624,EXPE,20211202,17,0.0
625,EXPE,20211202,17,0.0
626,FB,20211202,17,0.0
627,FB,20211202,17,0.0
628,FB,20211202,17,0.0
629,FB,20211202,17,-0.34
630,FB,20211202,17,-0.34
631,FB,20211202,17,-0.34
632,FB,20211202,17,0.2263
633,TSLA,20211202,17,0.0
634,MSFT,20211202,17,0.4466
635,TSLA,20211202,17,0.4466
636,PYPL,20211202,17,0.6166
637,ULTA,20211202,17,0.0
638,AAPL,20211202,17,0.0
639,JD,20211202,17,0.0
640,TSLA,20211202,17,0.0
641,GOOG,20211202,17,0.2263
642,TSLA,20211202,17,0.0
643,AAL,20211202,17,0.296
644,DISCA,20211202,17,0.296
645,ILMN,20211202,17,0.5106
646,JD,20211202,17,0.0
647,JD,20211202,17,0.0
648,INTU,20211202,17,0.2263
649,PYPL,20211202,17,0.7345
650,TSLA,20211202,17,0.7824
651,AAPL,20211202,17,0.7003
652,NVDA,20211202,17,0.0
653,TSLA,20211202,17,0.3612
654,TSLA,20211202,17,0.0
655,NVDA,20211202,17,0.6369
656,AAPL,20211202,17,0.6369
657,TSLA,20211202,17,0.6369
658,MSFT,20211202,17,0.6369
659,GOOG,20211202,17,0.6369
660,LRCX,20211202,17,0.5106
661,TSLA,20211202,17,0.0
662,AAPL,20211202,17,-0.5106
663,NVDA,20211202,17,-0.5106
664,MSFT,20211202,17,0.2263
665,TSLA,20211202,17,0.0
666,AAPL,20211202,17,0.0
667,NVDA,20211202,17,0.0
668,MSFT,20211202,17,0.0
669,FB,20211202,17,0.0
670,QCOM,20211202,17,0.0
671,MU,20211202,17,0.5106
672,STX,20211202,17,0.0
673,NCLH,20211202,17,0.0
674,NCLH,20211202,17,0.0
675,NCLH,20211202,17,0.0
676,NCLH,20211202,17,0.0
677,NCLH,20211202,17,0.0
678,TSLA,20211202,17,-0.4824
679,NTAP,20211202,17,0.2263
680,GOOG,20211202,17,0.0
681,ORLY,20211202,17,0.0
682,NVDA,20211202,17,0.5106
683,TSLA,20211202,17,0.0
684,NVDA,20211202,17,0.0
685,NVDA,20211202,17,0.0
686,NVDA,20211202,17,0.0
687,EXPE,20211202,17,0.0
688,PYPL,20211202,17,0.0
689,TSLA,20211202,17,-0.6249
690,NFLX,20211202,17,-0.2263
691,JD,20211202,17,-0.2023
692,AAPL,20211202,17,-0.3736
693,PYPL,20211202,17,0.0
694,PYPL,20211202,17,0.0
695,PYPL,20211202,17,0.0
696,PYPL,20211202,17,0.0
697,PYPL,20211202,17,0.0
698,PYPL,20211202,17,0.0
699,NFLX,20211202,17,0.0772
700,PYPL,20211202,17,0.0
701,PYPL,20211202,17,0.0
702,PYPL,20211202,17,0.0
703,PYPL,20211202,17,0.5106
704,QCOM,20211202,17,-0.34
705,QCOM,20211202,17,-0.34
706,FB,20211202,17,0.296
707,TSLA,20211202,17,0.0
708,FB,20211202,17,0.0
709,AAPL,20211202,17,0.0
710,PYPL,20211202,17,0.6166
711,AAPL,20211202,17,0.0
712,NVDA,20211202,17,0.0
713,TSLA,20211202,17,0.0
714,FB,20211202,17,0.2023
715,TSLA,20211202,17,0.0258
716,AAPL,20211202,17,0.1779
717,FB,20211202,17,0.1779
718,TSLA,20211202,17,0.1779
719,NFLX,20211202,17,0.0772
720,STX,20211202,17,0.2263
721,AAPL,20211202,17,0.0
722,PYPL,20211202,17,0.6514
723,TSLA,20211202,17,-0.5859
724,TSLA,20211202,17,-0.5859
725,TSLA,20211202,17,-0.5859
726,WBA,20211202,17,0.296
727,TSLA,20211202,17,-0.5859
728,TSLA,20211202,17,-0.5859
729,TSLA,20211202,17,-0.5859
730,TSLA,20211202,17,-0.5859
731,TSLA,20211202,17,-0.5859
732,TSLA,20211202,17,-0.5859
733,NFLX,20211202,17,0.0772
734,NVDA,20211202,17,-0.3751
735,AAL,20211202,17,0.296
736,ULTA,20211202,17,-0.128
737,EBAY,20211202,17,0.0
738,TSLA,20211202,17,-0.4215
739,AAPL,20211202,17,0.5423
740,XLNX,20211202,17,0.0
741,XLNX,20211202,17,0.0
742,AAPL,20211202,17,-0.8225
743,AAPL,20211202,17,-0.8225
744,NFLX,20211202,17,-0.2263
745,AAPL,20211202,17,0.1779
746,FB,20211202,17,0.1779
747,TSLA,20211202,17,0.1779
748,EBAY,20211202,17,0.0
749,NVDA,20211202,17,0.25
750,AAPL,20211202,17,-0.8225
751,ULTA,20211202,17,0.2382
752,PYPL,20211202,17,0.0
753,CSX,20211202,17,0.0772
754,TSLA,20211202,17,-0.4215
755,MSFT,20211202,17,0.296
756,PYPL,20211202,17,0.0
757,ULTA,20211202,17,0.4201
758,NVDA,20211202,17,0.296
759,NFLX,20211202,17,0.0772
760,EXPE,20211202,17,0.0
761,NFLX,20211202,17,-0.2263
762,NFLX,20211202,17,0.0772
763,MU,20211202,17,0.34
764,AAPL,20211202,17,0.0
765,GOOG,20211202,17,0.0
766,MSFT,20211202,17,0.0
767,TSLA,20211202,17,-0.4215
768,NFLX,20211202,17,0.0772
769,PYPL,20211202,17,0.3818
770,TSLA,20211202,17,0.6486
771,MSFT,20211202,17,-0.25
772,AVGO,20211202,17,-0.34
773,ULTA,20211202,18,0.5859
774,TSLA,20211202,18,-0.6597
775,AAPL,20211202,18,0.3612
776,FB,20211202,18,0.2023
777,NVDA,20211202,18,0.2023
778,AAL,20211202,18,0.2023
779,EBAY,20211202,18,0.6166
780,GOOG,20211202,18,0.0
781,FB,20211202,18,0.0
782,AAPL,20211202,18,0.0
783,MSFT,20211202,18,0.0
784,NVDA,20211202,18,0.0
785,AAPL,20211202,18,0.8779
786,TSLA,20211202,18,0.8779
787,ULTA,20211202,18,0.0
788,STX,20211202,18,0.7755
789,TSLA,20211202,18,-0.4019
790,FB,20211202,18,-0.34
791,NXPI,20211202,18,0.836
792,AAPL,20211202,18,0.4576
793,TSLA,20211202,18,-0.3182
794,TSLA,20211202,18,0.5719
795,TSLA,20211202,18,0.0
796,ADSK,20211202,18,0.4344
797,TSLA,20211202,18,0.0
