,stock,Date,Hour,compound
153,AAPL,20211208.0,2.0,-0.516
154,STX,20211208.0,2.0,-0.34
155,NVDA,20211208.0,2.0,0.0772
156,TSLA,20211208.0,2.0,0.0
157,AAPL,20211208.0,2.0,0.4215
158,AAPL,20211208.0,2.0,0.3595
159,QCOM,20211208.0,2.0,0.0
160,AAPL,20211208.0,2.0,0.4585
161,TSLA,20211208.0,2.0,0.3818
162,AAPL,20211208.0,2.0,0.0
163,NFLX,20211208.0,2.0,0.0
164,QCOM,20211208.0,2.0,0.0
165,AAPL,20211208.0,2.0,0.0
166,AAPL,20211208.0,2.0,0.0
167,FB,20211208.0,2.0,0.0
168,AAPL,20211208.0,2.0,0.6486
169,GOOG,20211208.0,2.0,0.7003
170,TSLA,20211208.0,3.0,-0.4215
171,COST,20211208.0,3.0,0.0
172,AAPL,20211208.0,3.0,0.4576
173,NVDA,20211208.0,3.0,0.4576
174,TSLA,20211208.0,3.0,0.8779
175,TSLA,20211208.0,3.0,0.34
176,STX,20211208.0,3.0,0.0
177,STX,20211208.0,3.0,0.0
178,ILMN,20211208.0,3.0,0.0
179,AAPL,20211208.0,3.0,0.0
180,INTU,20211208.0,3.0,0.6124
181,AAPL,20211208.0,3.0,-0.296
182,TSLA,20211208.0,3.0,0.8779
183,AAPL,20211208.0,3.0,0.0
184,TSLA,20211208.0,3.0,0.8779
185,INTU,20211208.0,3.0,0.6476
186,AAPL,20211208.0,3.0,0.0
187,TSLA,20211208.0,3.0,0.0
188,TXN,20211208.0,3.0,0.6476
189,TSLA,20211208.0,3.0,0.0
190,TSLA,20211208.0,3.0,0.431
191,AAPL,20211208.0,3.0,0.431
192,LRCX,20211208.0,3.0,0.0
193,TSLA,20211208.0,3.0,0.0
194,TSLA,20211208.0,3.0,0.4404
195,AAPL,20211208.0,3.0,0.1027
196,FAST,20211208.0,3.0,0.3802
197,AAPL,20211208.0,3.0,0.4404
198,TSLA,20211208.0,3.0,0.0
199,AAPL,20211208.0,3.0,0.0
200,TSLA,20211208.0,3.0,0.0
201,NVDA,20211208.0,3.0,0.0
202,EBAY,20211208.0,3.0,0.2023
203,TSLA,20211208.0,3.0,-0.1027
204,TSLA,20211208.0,3.0,0.0
205,TSLA,20211208.0,3.0,-0.6478
206,TMUS,20211208.0,3.0,0.2263
207,PYPL,20211208.0,3.0,-0.2732
208,TSLA,20211208.0,3.0,0.0
209,AAPL,20211208.0,3.0,-0.8225
210,TMUS,20211208.0,3.0,0.6476
211,PYPL,20211208.0,3.0,0.0
212,AAPL,20211208.0,3.0,-0.8225
213,TSLA,20211208.0,3.0,0.0
214,TSLA,20211208.0,3.0,0.0
215,TSLA,20211208.0,3.0,0.0
216,AMAT,20211208.0,3.0,0.6476
217,AAPL,20211208.0,3.0,-0.34
218,TSLA,20211208.0,3.0,0.3612
219,AAPL,20211208.0,3.0,0.3491
220,AAPL,20211208.0,3.0,0.0
221,TSLA,20211208.0,3.0,0.0
222,NVDA,20211208.0,3.0,0.0
223,QCOM,20211208.0,3.0,0.4588
224,TSLA,20211208.0,3.0,0.0
225,TSLA,20211208.0,3.0,0.0
226,AAPL,20211208.0,3.0,0.0
227,SBUX,20211208.0,4.0,0.7319
228,NVDA,20211208.0,4.0,0.5994
229,TSLA,20211208.0,4.0,0.8779
230,TSLA,20211208.0,4.0,0.5994
231,TSLA,20211208.0,4.0,-0.6478
232,AAPL,20211208.0,4.0,0.0
233,AAPL,20211208.0,4.0,0.0
234,TSLA,20211208.0,4.0,0.0
235,AAPL,20211208.0,4.0,0.0
236,TSLA,20211208.0,4.0,-0.1027
237,TSLA,20211208.0,4.0,0.7506
238,TSLA,20211208.0,4.0,0.0
239,TSLA,20211208.0,4.0,0.0
240,FB,20211208.0,4.0,0.0
241,AAPL,20211208.0,4.0,0.3818
242,TSLA,20211208.0,4.0,0.128
243,TSLA,20211208.0,4.0,0.4404
244,TSLA,20211208.0,4.0,0.0
245,TSLA,20211208.0,4.0,0.0
246,TSLA,20211208.0,4.0,0.0
247,TSLA,20211208.0,4.0,0.0
248,TSLA,20211208.0,4.0,0.802
249,TSLA,20211208.0,4.0,0.0
250,TSLA,20211208.0,4.0,0.0
251,AMAT,20211208.0,4.0,0.4404
252,TSLA,20211208.0,4.0,0.0
253,TSLA,20211208.0,4.0,0.0
254,AAPL,20211208.0,4.0,0.0
255,TSLA,20211208.0,4.0,0.0
256,TSLA,20211208.0,4.0,0.0
257,TSLA,20211208.0,4.0,0.0
258,TSLA,20211208.0,4.0,0.8834
259,AAPL,20211208.0,4.0,0.0
260,EXPE,20211208.0,4.0,0.5267
261,EXPE,20211208.0,4.0,0.5267
262,TSLA,20211208.0,4.0,0.0
263,TSLA,20211208.0,4.0,-0.5423
264,JD,20211208.0,4.0,-0.5423
265,TSLA,20211208.0,4.0,0.0
266,TSLA,20211208.0,4.0,0.4215
267,AAPL,20211208.0,4.0,0.0387
268,AAPL,20211208.0,4.0,0.0
269,TSLA,20211208.0,4.0,0.0
270,TSLA,20211208.0,4.0,0.6369
271,AAPL,20211208.0,4.0,0.0772
272,TSLA,20211208.0,4.0,0.891
273,AVGO,20211208.0,4.0,0.0
274,TSLA,20211208.0,4.0,0.5801
275,TSLA,20211208.0,4.0,0.0
276,TSLA,20211208.0,4.0,0.0726
277,AAPL,20211208.0,4.0,0.4995
278,TSLA,20211208.0,4.0,0.2144
279,TSLA,20211208.0,4.0,0.0
280,CSCO,20211208.0,4.0,0.6124
281,FAST,20211208.0,4.0,0.3802
282,TSLA,20211208.0,4.0,0.3252
283,AAPL,20211208.0,4.0,0.0
284,AAPL,20211208.0,4.0,0.0
285,TSLA,20211208.0,4.0,0.3612
286,AVGO,20211208.0,4.0,0.0
287,TSLA,20211208.0,4.0,0.0
288,TSLA,20211208.0,4.0,0.0
289,TSLA,20211208.0,4.0,0.4404
290,AAPL,20211208.0,4.0,0.0997
291,AAPL,20211208.0,4.0,0.0
292,AAPL,20211208.0,4.0,0.4588
293,NVDA,20211208.0,4.0,0.4588
294,MSFT,20211208.0,4.0,0.4588
295,MU,20211208.0,4.0,0.4404
296,TSLA,20211208.0,4.0,0.0
297,TSLA,20211208.0,4.0,0.0
298,TSLA,20211208.0,4.0,0.3818
299,AAPL,20211208.0,4.0,0.296
300,TSLA,20211208.0,4.0,0.0
301,AAPL,20211208.0,4.0,-0.8225
302,FAST,20211208.0,4.0,0.3802
303,JD,20211208.0,4.0,0.4404
304,TSLA,20211208.0,4.0,0.0
305,TSLA,20211208.0,4.0,-0.5859
306,AAPL,20211208.0,4.0,-0.34
307,AAPL,20211208.0,4.0,-0.8225
308,TSLA,20211208.0,4.0,0.4019
309,TSLA,20211208.0,4.0,0.0
310,TSLA,20211208.0,4.0,0.0
311,TSLA,20211208.0,4.0,-0.1027
312,TSLA,20211208.0,4.0,0.0
313,AAPL,20211208.0,4.0,0.4404
314,AAPL,20211208.0,4.0,0.0
315,CHTR,20211208.0,4.0,0.0
316,TSLA,20211208.0,4.0,0.3818
317,ORLY,20211208.0,4.0,0.0
318,AAPL,20211208.0,4.0,0.0
319,NXPI,20211208.0,4.0,0.0
320,TSLA,20211208.0,4.0,-0.6378
321,TSLA,20211208.0,4.0,0.0
322,PYPL,20211208.0,4.0,0.4404
323,AAPL,20211208.0,4.0,0.0
324,FB,20211208.0,5.0,0.0772
325,TSLA,20211208.0,5.0,0.0
326,TSLA,20211208.0,5.0,0.8779
327,TSLA,20211208.0,5.0,0.5994
328,AAPL,20211208.0,5.0,0.2023
329,STX,20211208.0,5.0,0.4389
330,XLNX,20211208.0,5.0,0.6369
331,STX,20211208.0,5.0,0.0
332,STX,20211208.0,5.0,0.4389
333,AAPL,20211208.0,5.0,0.2023
334,TSLA,20211208.0,5.0,0.0
335,NXPI,20211208.0,5.0,0.0
336,NXPI,20211208.0,5.0,-0.2263
337,AAPL,20211208.0,5.0,0.0
338,MSFT,20211208.0,5.0,0.0
339,SBUX,20211208.0,5.0,0.0
340,TSLA,20211208.0,5.0,0.0
341,TSLA,20211208.0,5.0,0.0
342,AAPL,20211208.0,5.0,0.0
343,NVDA,20211208.0,5.0,0.0
344,FB,20211208.0,5.0,0.0
345,NFLX,20211208.0,5.0,0.0
346,TSLA,20211208.0,5.0,-0.4215
347,NFLX,20211208.0,5.0,0.0
348,TMUS,20211208.0,5.0,0.0
349,FOX,20211208.0,5.0,0.0
350,ATVI,20211208.0,5.0,-0.5423
351,LRCX,20211208.0,5.0,0.0
352,TSLA,20211208.0,5.0,-0.4019
353,AAPL,20211208.0,5.0,0.0
354,BIDU,20211208.0,5.0,0.0
355,FB,20211208.0,5.0,0.0
356,GOOG,20211208.0,5.0,0.0
357,AAPL,20211208.0,5.0,0.0
358,AMAT,20211208.0,5.0,0.0
359,NFLX,20211208.0,5.0,0.0
360,TSLA,20211208.0,5.0,0.0
361,PYPL,20211208.0,5.0,-0.2023
362,TSLA,20211208.0,5.0,-0.0202
363,NFLX,20211208.0,5.0,0.0
364,TSLA,20211208.0,5.0,0.658
365,TSLA,20211208.0,5.0,0.0
366,TSLA,20211208.0,5.0,0.4019
367,FAST,20211208.0,5.0,0.3802
368,TSLA,20211208.0,5.0,0.296
369,FAST,20211208.0,5.0,0.3802
370,TSLA,20211208.0,5.0,0.4588
371,TSLA,20211208.0,5.0,0.3818
372,TSLA,20211208.0,5.0,0.8832
373,AAPL,20211208.0,5.0,0.9426
374,TSLA,20211208.0,5.0,0.9426
375,STX,20211208.0,5.0,0.4389
376,FAST,20211208.0,5.0,0.3802
377,AAPL,20211208.0,5.0,0.0
378,TSLA,20211208.0,5.0,0.3818
379,SBUX,20211208.0,5.0,-0.3612
380,TSLA,20211208.0,5.0,-0.6478
381,FAST,20211208.0,5.0,0.3802
382,FAST,20211208.0,5.0,-0.34
383,AAPL,20211208.0,5.0,0.7579
384,JD,20211208.0,5.0,0.7579
385,TSLA,20211208.0,5.0,0.7579
386,TSLA,20211208.0,5.0,0.0
387,MSFT,20211208.0,5.0,0.2263
388,NVDA,20211208.0,5.0,0.5994
389,AAPL,20211208.0,5.0,-0.8225
390,TSLA,20211208.0,5.0,0.6369
391,NVDA,20211208.0,5.0,0.1779
392,AAPL,20211208.0,5.0,-0.8225
393,MSFT,20211208.0,5.0,0.0
394,TSLA,20211208.0,5.0,0.6249
395,FAST,20211208.0,5.0,0.3802
396,AAPL,20211208.0,6.0,0.4576
397,NVDA,20211208.0,6.0,0.4576
398,TSLA,20211208.0,6.0,0.0
399,EA,20211208.0,6.0,0.6124
400,GOOG,20211208.0,6.0,0.0
401,EA,20211208.0,6.0,0.6124
402,CHTR,20211208.0,6.0,0.0
403,EA,20211208.0,6.0,0.6124
404,BBBY,20211208.0,6.0,-0.5859
405,ADP,20211208.0,6.0,-0.3182
406,TSLA,20211208.0,6.0,0.8126
407,AAPL,20211208.0,6.0,0.0
408,AAPL,20211208.0,6.0,0.0
409,NFLX,20211208.0,6.0,0.0
410,AAPL,20211208.0,6.0,-0.5053
411,CHTR,20211208.0,6.0,0.0
412,FB,20211208.0,6.0,0.0
413,AAPL,20211208.0,6.0,0.0
414,NVDA,20211208.0,6.0,0.0
415,FB,20211208.0,6.0,0.0
416,AAL,20211208.0,6.0,0.6786
417,TSLA,20211208.0,6.0,0.6369
418,AAPL,20211208.0,6.0,0.6369
419,AAPL,20211208.0,6.0,0.3818
420,AAPL,20211208.0,6.0,0.0
421,NVDA,20211208.0,6.0,0.0
422,FB,20211208.0,6.0,0.0
423,TSLA,20211208.0,6.0,0.0
424,TSLA,20211208.0,6.0,-0.296
425,TSLA,20211208.0,6.0,-0.7184
426,PYPL,20211208.0,6.0,0.0
427,AAL,20211208.0,6.0,0.0
428,TSLA,20211208.0,6.0,0.0
429,TSLA,20211208.0,6.0,0.0
430,AAPL,20211208.0,6.0,0.2263
431,STX,20211208.0,6.0,0.0
432,STX,20211208.0,6.0,0.0
433,QCOM,20211208.0,6.0,0.6369
434,FAST,20211208.0,6.0,0.3802
435,FAST,20211208.0,6.0,0.3802
436,COST,20211208.0,6.0,0.5267
437,PYPL,20211208.0,6.0,0.0
438,AAPL,20211208.0,6.0,0.0
439,ROST,20211208.0,6.0,0.0
440,CHTR,20211208.0,6.0,0.4404
441,AAPL,20211208.0,6.0,0.2789
442,STX,20211208.0,6.0,0.0
443,GOOG,20211208.0,6.0,0.0
444,AAPL,20211208.0,6.0,0.0
445,TSLA,20211208.0,6.0,0.0
446,NCLH,20211208.0,6.0,0.6786
447,COST,20211208.0,6.0,0.0
448,TSLA,20211208.0,6.0,0.0
449,AAPL,20211208.0,6.0,0.5106
450,TSLA,20211208.0,6.0,0.4389
451,AAPL,20211208.0,6.0,0.0
452,NFLX,20211208.0,6.0,0.0
453,TSLA,20211208.0,6.0,-0.7184
454,AAPL,20211208.0,6.0,0.0
455,AAPL,20211208.0,6.0,0.0
456,TSLA,20211208.0,6.0,0.0
457,FB,20211208.0,6.0,0.0
458,AAPL,20211208.0,6.0,0.0
459,FB,20211208.0,6.0,0.4404
460,AAPL,20211208.0,6.0,0.0
461,MSFT,20211208.0,6.0,-0.1027
462,FAST,20211208.0,6.0,0.3802
463,AAPL,20211208.0,6.0,0.4019
464,TSLA,20211208.0,6.0,0.0
465,AAPL,20211208.0,6.0,0.0
466,AAPL,20211208.0,6.0,0.0
467,MSFT,20211208.0,6.0,0.0
468,SBUX,20211208.0,6.0,0.0
469,TSLA,20211208.0,6.0,0.0
470,FAST,20211208.0,6.0,0.3802
471,AAPL,20211208.0,7.0,0.4576
472,NVDA,20211208.0,7.0,0.4576
473,AAPL,20211208.0,7.0,0.8779
474,TSLA,20211208.0,7.0,0.8779
475,AAPL,20211208.0,7.0,0.6369
476,MSFT,20211208.0,7.0,0.6369
477,NXPI,20211208.0,7.0,0.5106
478,FAST,20211208.0,7.0,0.3802
479,MU,20211208.0,7.0,0.0
480,AAL,20211208.0,7.0,-0.9201
481,AAPL,20211208.0,7.0,0.8779
482,TSLA,20211208.0,7.0,0.8779
483,TSLA,20211208.0,7.0,0.0
484,AAPL,20211208.0,7.0,-0.2654
485,NTES,20211208.0,7.0,0.4404
486,AAPL,20211208.0,7.0,0.0
487,NFLX,20211208.0,7.0,0.0
488,TSLA,20211208.0,7.0,0.6369
489,NTES,20211208.0,7.0,0.4404
490,FAST,20211208.0,7.0,-0.34
491,TSLA,20211208.0,7.0,0.0
492,TSLA,20211208.0,7.0,-0.4767
493,AAPL,20211208.0,7.0,0.0
494,TSLA,20211208.0,7.0,-0.25
495,TSLA,20211208.0,7.0,0.0
496,NVDA,20211208.0,7.0,0.0
497,ADSK,20211208.0,7.0,0.0
498,MSFT,20211208.0,7.0,0.0
499,FB,20211208.0,7.0,0.0
500,AVGO,20211208.0,7.0,0.0
501,FB,20211208.0,7.0,0.1528
502,NFLX,20211208.0,7.0,-0.4215
503,AAPL,20211208.0,7.0,0.0
504,AAPL,20211208.0,7.0,0.0
505,AAPL,20211208.0,7.0,0.0
506,FAST,20211208.0,7.0,0.3802
507,AAPL,20211208.0,7.0,0.0
508,NVDA,20211208.0,7.0,0.5574
509,MSFT,20211208.0,7.0,0.6597
510,SBUX,20211208.0,7.0,-0.7845
511,TSLA,20211208.0,7.0,0.7297
512,AAPL,20211208.0,7.0,0.0
513,FAST,20211208.0,7.0,-0.34
514,TSLA,20211208.0,7.0,-0.2023
515,AAPL,20211208.0,7.0,0.4215
516,FB,20211208.0,7.0,0.0
517,PYPL,20211208.0,7.0,0.0
518,NFLX,20211208.0,7.0,0.0
519,TSLA,20211208.0,7.0,0.0
520,NVDA,20211208.0,7.0,0.0
521,MSFT,20211208.0,7.0,0.0
522,QCOM,20211208.0,7.0,0.0
523,AAPL,20211208.0,7.0,0.0
524,AAPL,20211208.0,7.0,0.0
525,TSLA,20211208.0,7.0,0.0
526,FAST,20211208.0,7.0,0.3802
527,AVGO,20211208.0,7.0,-0.2263
528,AAPL,20211208.0,7.0,-0.7096
529,TSLA,20211208.0,7.0,0.34
530,AAPL,20211208.0,7.0,-0.8225
531,TSLA,20211208.0,7.0,0.0
532,FAST,20211208.0,7.0,0.3802
533,AAPL,20211208.0,7.0,-0.8225
534,FAST,20211208.0,7.0,-0.34
535,TSLA,20211208.0,7.0,0.0
536,AAPL,20211208.0,7.0,0.7003
537,FAST,20211208.0,7.0,-0.34
538,NCLH,20211208.0,7.0,0.4871
539,AAPL,20211208.0,7.0,-0.6597
540,MU,20211208.0,7.0,0.0772
541,TSLA,20211208.0,8.0,0.1025
542,NVDA,20211208.0,8.0,0.0
543,AAPL,20211208.0,8.0,0.4019
544,TSLA,20211208.0,8.0,0.0
545,AAPL,20211208.0,8.0,0.5267
546,NVDA,20211208.0,8.0,0.5267
547,GOOG,20211208.0,8.0,0.0
548,FB,20211208.0,8.0,0.0
549,AAPL,20211208.0,8.0,0.0
550,MSFT,20211208.0,8.0,0.0
551,FB,20211208.0,8.0,0.4404
552,TSLA,20211208.0,8.0,0.4995
553,WBA,20211208.0,8.0,0.0
554,AAPL,20211208.0,8.0,0.0
555,NFLX,20211208.0,8.0,0.0
556,FB,20211208.0,8.0,0.0
557,TSLA,20211208.0,8.0,0.0
558,MSFT,20211208.0,8.0,0.0
559,AAPL,20211208.0,8.0,0.0
560,NVDA,20211208.0,8.0,0.0
561,FB,20211208.0,8.0,0.0
562,AAPL,20211208.0,8.0,-0.3089
563,TSLA,20211208.0,8.0,0.4995
564,COST,20211208.0,8.0,0.0
565,AAPL,20211208.0,8.0,0.34
566,NVDA,20211208.0,8.0,0.0
567,WBA,20211208.0,8.0,0.0
568,TSLA,20211208.0,8.0,0.4995
569,TSLA,20211208.0,8.0,0.0
570,NVDA,20211208.0,8.0,0.0
571,TSLA,20211208.0,8.0,-0.296
572,TSLA,20211208.0,8.0,0.4019
573,AAL,20211208.0,8.0,0.6808
574,STX,20211208.0,8.0,0.0
575,NVDA,20211208.0,8.0,0.0
576,AVGO,20211208.0,8.0,0.0
577,AVGO,20211208.0,8.0,0.0
578,BBBY,20211208.0,8.0,0.0
579,TSLA,20211208.0,8.0,0.0258
580,AVGO,20211208.0,8.0,0.0
581,TSLA,20211208.0,8.0,0.0
582,TSLA,20211208.0,8.0,0.0
583,PYPL,20211208.0,8.0,0.0
584,WBA,20211208.0,8.0,0.0
585,AAPL,20211208.0,8.0,-0.4588
586,TSLA,20211208.0,8.0,0.0
587,TSLA,20211208.0,8.0,0.4995
588,TSLA,20211208.0,8.0,0.4995
589,TSLA,20211208.0,8.0,-0.2023
590,AAPL,20211208.0,8.0,-0.4588
591,NVDA,20211208.0,8.0,0.0
592,TSLA,20211208.0,8.0,0.4201
593,TSLA,20211208.0,8.0,0.0258
594,TSLA,20211208.0,8.0,0.3612
595,WBA,20211208.0,8.0,0.0
596,REGN,20211208.0,8.0,0.2023
597,TSLA,20211208.0,8.0,0.0
598,TSLA,20211208.0,8.0,0.4995
599,MSFT,20211208.0,8.0,-0.0258
600,AAPL,20211208.0,8.0,-0.0258
601,TSLA,20211208.0,8.0,0.4995
602,GOOG,20211208.0,8.0,-0.0258
603,NVDA,20211208.0,8.0,0.0
604,TSLA,20211208.0,8.0,0.4995
605,TSLA,20211208.0,8.0,0.4995
606,TSLA,20211208.0,8.0,-0.4767
607,AAPL,20211208.0,8.0,0.0
608,FB,20211208.0,8.0,-0.0258
609,TSLA,20211208.0,8.0,-0.0258
610,ADBE,20211208.0,8.0,-0.0258
611,AAPL,20211208.0,8.0,0.0
612,TSLA,20211208.0,8.0,0.4995
613,AKAM,20211208.0,8.0,0.0
614,TSLA,20211208.0,8.0,0.4995
615,AAL,20211208.0,8.0,-0.9201
616,TSLA,20211208.0,8.0,0.4995
617,NVDA,20211208.0,8.0,0.0
618,AAL,20211208.0,8.0,0.0
619,TSLA,20211208.0,8.0,0.4995
620,AAPL,20211208.0,8.0,0.0
621,TSLA,20211208.0,8.0,0.4995
622,TSLA,20211208.0,8.0,0.4995
623,AAPL,20211208.0,8.0,0.7958
624,NVDA,20211208.0,8.0,0.0
625,TSLA,20211208.0,8.0,0.4995
626,TSLA,20211208.0,8.0,0.4995
627,TSLA,20211208.0,8.0,0.5106
628,TSLA,20211208.0,8.0,0.4995
629,TSLA,20211208.0,8.0,0.0
630,TSLA,20211208.0,8.0,0.4995
631,AAPL,20211208.0,8.0,0.34
632,TSLA,20211208.0,8.0,0.4995
633,TSLA,20211208.0,8.0,0.4995
634,TSLA,20211208.0,8.0,0.4995
635,AAPL,20211208.0,8.0,0.0
636,TSLA,20211208.0,8.0,0.4995
637,AAPL,20211208.0,8.0,0.0
638,NVDA,20211208.0,8.0,0.0
639,TSLA,20211208.0,8.0,0.4995
640,TSLA,20211208.0,8.0,0.0
641,NVDA,20211208.0,8.0,0.0
642,NTES,20211208.0,8.0,0.4215
643,TSLA,20211208.0,8.0,0.4995
644,TSLA,20211208.0,8.0,0.0
645,AAL,20211208.0,8.0,0.0
646,FAST,20211208.0,8.0,0.3802
647,AAPL,20211208.0,8.0,-0.4588
648,AAPL,20211208.0,8.0,0.34
649,TSLA,20211208.0,8.0,0.4995
650,TSLA,20211208.0,8.0,0.0
651,TSLA,20211208.0,8.0,0.4995
652,NVDA,20211208.0,8.0,0.0
653,AAPL,20211208.0,8.0,0.0
