,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,index,prev_label,prev_rate
0,20211209,57.19499969482422,57.830101013183594,56.93000030517578,57.54999923706055,15458809,0,0,CSCO,True,0.009294962733110815
1,20211209,27.25,27.68000030517578,27.139999389648438,27.170000076293945,1577123,0,0,LBTYK,False,-0.009839666636615268
2,20211209,207.9600067138672,209.0,205.84500122070312,208.41000366210938,1620796,0,0,VRTX,True,0.008712080956586711
3,20211209,69.88999938964844,70.7260971069336,69.23999786376953,70.30000305175781,5261082,0,0,GILD,True,0.008463692081966687
4,20211209,34.0099983215332,34.63999938964844,33.959999084472656,34.150001525878906,812979,0,0,FOX,False,-0.0037922187294965578
5,20211209,159.22509765625,163.77999877929688,159.0,161.02000427246094,1956413,0,0,SWKS,True,0.005872079152012443
6,20211209,632.989990234375,634.5050048828125,606.5700073242188,611.969970703125,2577592,0,0,CHTR,False,-0.0468796802182577
7,20211209,48.400001525878906,49.60499954223633,48.040000915527344,49.16999816894531,6130283,0,0,WBA,True,0.013814395235985825
8,20211209,31.969999313354492,32.2599983215332,31.8700008392334,32.15999984741211,2064232,0,0,DISH,False,-0.004026047210569156
9,20211209,58.470001220703125,59.83000183105469,56.296199798583984,58.68000030517578,507713,0,0,SRCL,False,-0.0018710768606657676
10,20211209,650.9199829101562,655.719970703125,630.8800048828125,632.5700073242188,2519270,0,0,ADBE,False,-0.03143464864364757
11,20211209,411.260009765625,417.25,404.19000244140625,404.4100036621094,812166,0,0,ULTA,False,-0.01863668796629581
12,20211209,528.7999877929688,532.3298950195312,523.7999877929688,524.3300170898438,2705529,0,0,COST,False,-0.010903337838251708
13,20211209,60.86000061035156,61.06999969482422,60.52009963989258,60.9900016784668,3221290,0,0,MDLZ,True,0.0018068431081085061
14,20211209,74.97000122070312,75.625,73.66490173339844,75.1500015258789,2488182,0,0,CERN,False,-0.0006648327711727374
15,20211209,62.720001220703125,63.459999084472656,62.5099983215332,62.810001373291016,3832447,0,0,FAST,False,-0.0009543114301425891
16,20211209,105.36000061035156,106.12999725341797,102.83000183105469,102.93000030517578,1468208,0,0,STX,False,-0.026206213084592447
17,20211209,33.04999923706055,33.56999969482422,33.02000045776367,33.470001220703125,5864713,0,0,KHC,True,0.009653082355800422
18,20211209,110.69000244140625,111.29000091552734,109.69999694824219,110.37999725341797,795420,0,0,CHKP,False,-0.00459917160282785
19,20211209,66.98999786376953,67.69000244140625,66.55000305175781,66.5999984741211,4246575,0,0,EBAY,False,-0.008338373398633797
20,20211209,115.80000305175781,116.41000366210938,115.23999786376953,115.3499984741211,5461875,0,0,SBUX,False,-0.0077419486097110215
21,20211209,674.030029296875,680.25,662.760009765625,665.510009765625,1178339,0,0,INTU,False,-0.01121740679932695
