,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,index,prev_label,prev_rate
0,20211208,58.07500076293945,58.130001068115234,56.630001068115234,57.02000045776367,23623616,0.0,0,CSCO,False,-0.01825071177467225
1,20211208,27.450000762939453,27.729999542236328,27.235000610351562,27.440000534057617,1639663,0.0,0,LBTYK,True,0.0032906819500034767
2,20211208,205.7100067138672,206.8769989013672,203.75,206.61000061035156,1295791,0.0,0,VRTX,True,0.006773215970082602
3,20211208,69.91000366210938,70.48100280761719,68.91500091552734,69.70999908447266,6353347,0.0,0,GILD,True,0.0008614150363149313
4,20211208,34.09000015258789,34.72999954223633,34.0099983215332,34.279998779296875,1119955,0.0,0,FOX,True,0.009720118083698388
5,20211208,157.0,161.55999755859375,155.41000366210938,160.0800018310547,1769752,0.0,0,SWKS,True,0.017543823915211882
6,20211208,650.3400268554688,651.760009765625,630.14501953125,642.0700073242188,1633169,0.0,0,CHTR,False,-0.013110926193989734
7,20211208,48.34000015258789,48.810001373291016,48.16999816894531,48.5,5329141,0.0,0,WBA,True,0.005598184953894207
8,20211208,32.25,32.7400016784668,31.989999771118164,32.290000915527344,2401315,0.0,0,DISH,True,0.004979764771028533
9,20211208,57.959999084472656,58.94499969482422,57.75,58.790000915527344,281149,0.0,0,SRCL,True,0.010658462542517776
10,20211208,647.2999877929688,654.6500244140625,641.6099853515625,653.0999755859375,2036935,0.0,0,ADBE,True,0.004830994995278875
11,20211208,407.57000732421875,414.260009765625,405.6000061035156,412.0899963378906,1034796,0.0,0,ULTA,True,0.010767682117777637
12,20211208,546.2100219726562,547.7891845703125,525.5499877929688,530.1099853515625,2969352,0.0,0,COST,False,-0.021973421184677905
13,20211208,61.33000183105469,61.36000061035156,60.029998779296875,60.880001068115234,5961834,0.0,0,MDLZ,False,-0.00863049634609647
14,20211208,74.0,75.56999969482422,73.77999877929688,75.19999694824219,2324683,0.0,0,CERN,True,0.01924638374138565
15,20211208,63.209999084472656,63.38999938964844,62.214900970458984,62.869998931884766,2755012,0.0,0,FAST,False,-0.005378898236235074
16,20211208,108.83999633789062,108.91000366210938,104.45999908447266,105.69999694824219,2267553,0.0,0,STX,False,-0.025985991356961537
