,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,index,prev_label,prev_rate,Adj Close
0,20211112,203.25,210.02000427246094,201.48399353027344,208.3000030517578,20923000.0,0.0,0.0,PYPL,True,0.03103501613792743,
1,20211112,327.25,331.6199951171875,326.2699890136719,329.32000732421875,709700.0,0.0,0.0,ADSK,True,0.012638036890414388,
2,20211112,188.91000366210938,191.83999633789062,187.30999755859375,190.0800018310547,3121700.0,0.0,0.0,TXN,True,0.007847272956750315,
3,20211112,62.86000061035156,63.02000045776367,62.130001068115234,62.2400016784668,286300.0,0.0,0.0,SRCL,False,-0.0052740613387715785,
4,20211112,37.93000030517578,38.5099983215332,37.93000030517578,38.150001525878906,814900.0,0.0,0.0,FOX,False,-0.0018314937882916943,
5,20211112,105.94000244140625,116.93000030517578,105.5999984741211,108.12000274658203,7775800.0,0.0,0.0,STX,True,0.027170820371541213,
6,20211112,78.55999755859375,79.62000274658203,78.06999969482422,79.25,489800.0,0.0,0.0,HSIC,True,0.010197617372574519,
7,20211112,617.4000244140625,627.9000244140625,613.5,624.4199829101562,1059100.0,0.0,0.0,LRCX,True,0.017467770066637422,
8,20211112,229.60000610351562,231.8699951171875,228.67999267578125,230.92999267578125,1207600.0,0.0,0.0,ADP,True,0.010413430725198727,
9,20211112,218.60298541027169,221.02746573274098,217.7948100786069,220.65830993652344,492000.0,0.0,0.0,TSCO,True,0.011572065399272632,
10,20211112,84.08999633789062,86.31999969482422,83.8499984741211,85.94999694824219,9308600.0,0.0,0.0,JD,True,0.02078384873429065,
11,20211112,514.25,519.6599731445312,513.22998046875,517.1699829101562,1779500.0,0.0,0.0,COST,True,0.009742649665610326,
12,20211112,21.34000015258789,21.360000610351562,20.059999465942383,20.290000915527344,48277500.0,0.0,0.0,AAL,False,-0.04875757205338108,
13,20211112,166.97999572753906,171.35000610351562,166.3300018310547,170.57000732421875,3141000.0,0.0,0.0,BIDU,True,0.019789626486251807,
14,20211112,62.59000015258789,63.18000030517578,62.29999923706055,62.779998779296875,5176500.0,0.0,0.0,MDLZ,True,0.004962342765106494,
15,20211112,114.12000274658203,115.05000305175781,113.05000305175781,113.08000183105469,5182600.0,0.0,0.0,DLTR,False,-0.004402183412038752,
16,20211112,80.96934569350586,82.28543377145758,80.82976117060083,81.73706817626953,2131000.0,0.0,0.0,CTSH,True,0.011224860703916808,
17,20211112,210.5324320207195,211.10760486251473,208.6284194056804,209.6300048828125,4614100.0,0.0,0.0,AMGN,False,-0.0008035283096813233,
18,20211112,396.42999267578125,400.80999755859375,394.1099853515625,396.5,391200.0,0.0,0.0,ULTA,True,0.002351019183865994,
