,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,index,prev_label,prev_rate
0,20211213,59.099998474121094,59.5099983215332,58.54999923706055,58.61000061035156,16523966,0,0,CSCO,False,-0.010801677462420885
1,20211213,27.969999313354492,28.239999771118164,27.829999923706055,27.8700008392334,2837895,0,0,LBTYK,False,-0.00357520473993536
2,20211213,208.49000549316406,208.75999450683594,205.13999938964844,208.14999389648438,1657069,0,0,VRTX,True,0.0004325499324553259
3,20211213,70.12000274658203,70.87999725341797,69.61000061035156,70.61000061035156,6612356,0,0,GILD,True,0.005124563848420818
4,20211213,33.939998626708984,34.130001068115234,33.279998779296875,33.79999923706055,1768666,0,0,FOX,False,-0.012850537962530629
5,20211213,162.24000549316406,163.1300048828125,158.91000366210938,159.50999450683594,1348111,0,0,SWKS,False,-0.018279180814870823
6,20211213,608.6400146484375,617.27001953125,600.4299926757812,605.5499877929688,1333069,0,0,CHTR,False,-0.0087413883472001
7,20211213,49.667999267578125,50.130001068115234,48.66999816894531,49.13999938964844,4366222,0,0,WBA,False,-0.007272739603061869
8,20211213,32.09000015258789,32.7599983215332,31.899999618530273,32.45000076293945,2156996,0,0,DISH,True,0.009959529542057066
9,20211213,59.09000015258789,59.689998626708984,58.67499923706055,58.95000076293945,318666,0,0,SRCL,False,-0.0025380324036272544
10,20211213,652.77001953125,675.2100219726562,651.4949951171875,658.2999877929688,3214656,0,0,ADBE,True,0.005882764938691122
11,20211213,400.7300109863281,405.30999755859375,387.82000732421875,388.2900085449219,851617,0,0,ULTA,False,-0.037671273283939266
12,20211213,550.4400024414062,559.7449951171875,548.0,557.219970703125,3381299,0,0,COST,False,-0.0028632414733236874
13,20211213,62.29999923706055,63.5099983215332,61.900001525878906,63.16999816894531,7987185,0,0,MDLZ,True,0.014616123866764986
14,20211213,73.87000274658203,77.04000091552734,73.77999877929688,76.70999908447266,4209504,0,0,CERN,True,0.03146424971724462
15,20211213,64.04000091552734,64.45999908447266,63.57149887084961,64.08999633789062,4010302,0,0,FAST,False,-0.00015603957049245302
16,20211213,103.68000030517578,103.77999877929688,100.75,101.68000030517578,1456493,0,0,STX,False,-0.021460911157168607
17,20211213,34.150001525878906,34.71500015258789,33.9900016784668,34.47999954223633,8284908,0,0,KHC,True,0.009663191848098426
18,20211213,110.0,112.62000274658203,109.9000015258789,112.05000305175781,1141801,0,0,CHKP,True,0.013018736402316643
