,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,index,prev_label,prev_rate,Adj Close
0,20211115,150.3699951171875,151.8800048828125,149.42999267578125,150.0,59222800.0,0.0,0.0,AAPL,True,6.66344854317177e-05,
1,20211115,74.62999725341797,75.31999969482422,73.73999786376953,73.91000366210938,1757300.0,0.0,0.0,CERN,False,-0.014664690611837552,
2,20211115,0.0003000000142492354,0.0003000000142492354,0.00019999999494757503,0.0003000000142492354,482544866.0,0.0,0.0,INCT,True,0.2,
3,20211115,330.739990234375,332.4599914550781,325.0899963378906,326.3900146484375,865500.0,0.0,0.0,ADSK,False,-0.008897098902638623,
4,20211115,86.13999938964844,86.26000213623047,83.70999908447266,84.62000274658203,7317900.0,0.0,0.0,JD,False,-0.015474045943958079,
5,20211115,157.0399932861328,157.7899932861328,154.8800048828125,155.67999267578125,1378600.0,0.0,0.0,MAR,False,-0.005112494079759354,
6,20211115,35.20770494951316,35.35731428603622,35.068071597944154,35.097991943359375,13052300.0,0.0,0.0,CSX,False,-0.0011354671227497607,
7,20211115,216.1300048828125,218.8800048828125,215.63999938964844,218.02999877929688,445900.0,0.0,0.0,VRSK,True,0.008137950118217337,
8,20211115,109.26000213623047,109.7699966430664,107.7699966430664,108.4800033569336,2106500.0,0.0,0.0,AKAM,False,-0.027172439433685608,
9,20211115,28.0,28.8799991607666,27.8799991607666,28.020000457763672,4125300.0,0.0,0.0,DISCA,True,0.003941261589141931,
10,20211115,100.76000213623047,102.37999725341797,100.75,101.83999633789062,3723800.0,0.0,0.0,FISV,True,0.010117007004105056,
11,20211115,112.12000274658203,113.6500015258789,111.58000183105469,111.87000274658203,6566100.0,0.0,0.0,SBUX,True,0.00134265596347943,
12,20211115,23.09000015258789,23.299999237060547,22.84000015258789,22.860000610351562,2438500.0,0.0,0.0,MAT,True,0.005719360788972722,
13,20211115,118.33000183105469,118.33000183105469,116.12000274658203,116.9800033569336,808000.0,0.0,0.0,CHKP,False,-0.011408759006431438,
14,20211115,124.70999908447266,124.94999694824219,123.3499984741211,124.4800033569336,953000.0,0.0,0.0,PAYX,False,-0.0009630426858506141,
15,20211115,628.1900024414062,632.9500122070312,622.5499877929688,626.1400146484375,1402500.0,0.0,0.0,INTU,False,-0.0013556445863191066,
16,20211115,90.13999938964844,90.52999877929688,87.62000274658203,88.86000061035156,1815900.0,0.0,0.0,NTAP,False,-0.010357504128446408,
17,20211115,1017.6300048828125,1031.97998046875,978.5999755859375,1013.3900146484375,34775600.0,0.0,0.0,TSLA,False,-0.019382272885288616,
18,20211115,36.8636943829172,37.3165800945631,36.82908537753372,37.19989776611328,5967000.0,0.0,0.0,KHC,True,0.010746841535963144,
19,20211115,41.15999984741211,41.84000015258789,41.08000183105469,41.27000045776367,2424200.0,0.0,0.0,FOXA,True,0.004136301458736576,
20,20211115,187.2899932861328,187.9199981689453,186.11000061035156,186.86000061035156,1003200.0,0.0,0.0,VRTX,False,-0.0022958657226514363,
21,20211115,92.37999725341797,93.08000183105469,92.0999984741211,93.0,2663600.0,0.0,0.0,MNST,True,0.01021075892173431,
22,20211115,20.399999618530273,20.56999969482422,20.200000762939453,20.31999969482422,20874000.0,0.0,0.0,AAL,True,0.0014785006379136145,
23,20211115,221.9254057171958,223.09276494569247,220.66826953350412,222.38436889648438,511300.0,0.0,0.0,TSCO,True,0.00782231569007064,
24,20211115,108.19000244140625,108.30000305175781,105.20999908447266,105.66000366210938,3037300.0,0.0,0.0,STX,False,-0.02275248817962524,
25,20211115,6.789999961853027,6.909999847412109,6.570000171661377,6.699999809265137,4318300.0,0.0,0.0,ENDP,False,-0.00593471264263728,
26,20211115,191.22000122070312,191.91000366210938,188.5,189.22999572753906,2985200.0,0.0,0.0,TXN,False,-0.004471833413970189,
27,20211115,217.0,217.0,210.02000427246094,215.27000427246094,1920800.0,0.0,0.0,XLNX,True,0.006875590269974222,
28,20211115,681.239990234375,685.260009765625,671.489990234375,679.3300170898438,2872200.0,0.0,0.0,NFLX,False,-0.004805039967338711,
29,20211115,60.310001373291016,60.68000030517578,60.119998931884766,60.63999938964844,2526300.0,0.0,0.0,FAST,True,0.0066400680616950005,
30,20211115,67.47000122070312,67.83000183105469,67.01000213623047,67.19999694824219,4911000.0,0.0,0.0,GILD,False,-0.00414947235865298,
31,20211115,344.3399963378906,353.6499938964844,343.20001220703125,347.55999755859375,25076600.0,0.0,0.0,FB,True,0.019566378079554646,
32,20211115,384.4800109863281,388.8399963378906,378.6000061035156,378.94000244140625,844200.0,0.0,0.0,ILMN,False,-0.011761662855783058,
33,20211115,77.76000213623047,78.27999877929688,76.5999984741211,76.77999877929688,12650700.0,0.0,0.0,MU,False,-0.006727092521752656,
34,20211115,179.16000366210938,179.19000244140625,176.5,177.61000061035156,1890500.0,0.0,0.0,EXPE,False,-0.0072662401495055965,
35,20211115,62.75,62.95000076293945,62.5099983215332,62.849998474121094,3503300.0,0.0,0.0,MDLZ,True,0.0011149999392370605,
36,20211115,210.69000244140625,210.88999938964844,207.0800018310547,207.39999389648438,3129200.0,1.76,0.0,AMGN,False,-0.010637842553000688,
37,20211115,212.22000122070312,214.20899963378906,210.7100067138672,212.5399932861328,17433100.0,0.0,0.0,PYPL,True,0.020355209660373644,
38,20211115,62.18000030517578,62.58000183105469,61.880001068115234,62.2599983215332,434900.0,0.0,0.0,SRCL,True,0.0003212828169528231,
