,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,index,prev_label,prev_rate,Adj Close
0,20211126,74.16999816894531,75.58000183105469,73.48999786376953,73.63999938964844,687400.0,0.0,0.0,HSIC,False,-0.02977604862708596,
1,20211126,24.030000686645508,24.31999969482422,23.6299991607666,24.219999313354492,2045700.0,0.0,0.0,DISCK,False,-0.018240809142593833,
2,20211126,394.04998779296875,403.2200012207031,393.0,399.5299987792969,475000.0,0.0,0.0,ULTA,False,-0.02448969342486123,
3,20211126,99.22000122070312,100.36000061035156,98.06999969482422,98.62000274658203,1345400.0,0.0,0.0,STX,False,-0.023950892191385745,
4,20211126,73.63999938964844,74.12999725341797,72.11000061035156,72.30000305175781,1502700.0,0.0,0.0,CERN,False,-0.016192609152304582,
5,20211126,61.029998779296875,61.40999984741211,60.09000015258789,60.25,4999800.0,0.0,0.0,MDLZ,False,-0.01744944064170524,
6,20211126,61.279998779296875,61.68000030517578,60.18000030517578,60.619998931884766,8305900.0,0.0,0.0,ATVI,False,-0.00476113801106281,
7,20211126,20.530000686645508,20.860000610351562,19.079999923706055,20.059999465942383,40629900.0,0.0,0.0,NCLH,False,-0.11356605347470808,
8,20211126,145.61000061035156,147.17999267578125,142.22000122070312,143.2899932861328,7334100.0,0.0,0.0,AMAT,False,-0.03838669506454291,
9,20211126,5.900000095367432,5.909999847412109,5.699999809265137,5.829999923706055,3547800.0,0.0,0.0,ENDP,False,-0.03636367935421276,
10,20211126,143.52999877929688,145.30999755859375,140.25,141.11000061035156,2694000.0,0.0,0.0,DLTR,False,-0.037514494080233066,
11,20211126,35.130001068115234,35.2400016784668,34.560001373291016,35.06999969482422,780000.0,0.0,0.0,FOX,False,-0.022575288438628934,
12,20211126,69.69999694824219,70.73999786376953,69.69999694824219,70.2699966430664,5659500.0,0.0,0.0,GILD,True,0.002854245028018181,
13,20211126,367.80999755859375,376.3500061035156,367.44000244140625,369.7900085449219,668900.0,0.0,0.0,ILMN,True,0.011571318017776598,
14,20211126,68.7699966430664,70.58000183105469,67.88999938964844,68.37999725341797,3169400.0,0.0,0.0,INCY,True,0.024572961374617116,
15,20211126,60.27000045776367,60.70000076293945,59.83000183105469,60.11000061035156,1860100.0,0.0,0.0,FAST,False,-0.012809965299974664,
16,20211126,51.08000183105469,51.369998931884766,50.689998626708984,51.099998474121094,12874800.0,0.0,0.0,CMCSA,False,-0.015034745141389751,
17,20211126,187.3300018310547,189.8000030517578,182.66000366210938,183.58999633789062,1127400.0,0.0,0.0,VRTX,False,-0.014229000628818742,
18,20211126,18.270000457763672,18.270000457763672,16.899999618530273,17.75,84177500.0,0.0,0.0,AAL,False,-0.08787251618306,
19,20211126,114.73999786376953,115.37000274658203,113.12999725341797,113.52999877929688,4391800.0,0.0,0.0,TMUS,False,-0.008298432475361914,
20,20211126,86.91999816894531,87.20999908447266,85.91000366210938,86.54000091552734,1020600.0,0.0,0.0,PCAR,False,-0.024571689305467125,
21,20211126,225.22000122070312,228.47000122070312,221.1999969482422,223.9499969482422,1533600.0,0.0,0.0,XLNX,False,-0.026516000967594922,
22,20211126,27.6299991607666,28.18000030517578,27.40999984741211,28.06999969482422,798800.0,0.0,0.0,LBTYA,False,-0.006723302636899339,
23,20211126,670.25,684.0,659.6799926757812,662.0999755859375,2204000.0,0.0,0.0,ADBE,False,-0.009306966228924757,
24,20211126,188.3800048828125,193.0,186.8300018310547,187.7899932861328,11080400.0,0.0,0.0,PYPL,False,-0.0048752763234720855,
25,20211126,35.56676603550102,35.70639939383095,34.669117582346246,35.47700119018555,11401700.0,0.0,0.0,CSX,False,-0.018758635242604488,
26,20211126,2900.31005859375,2905.93994140625,2849.7099609375,2856.1201171875,849600.0,0.0,0.0,GOOG,False,-0.026660070497802748,
27,20211126,25.8799991607666,26.809999465942383,25.510000228881836,26.75,5310700.0,0.0,0.0,TRIP,False,-0.05175466614163305,
28,20211126,58.20000076293945,58.459999084472656,56.86000061035156,57.7599983215332,2354500.0,0.0,0.0,WDC,False,-0.03524303738091177,
29,20211126,551.77001953125,557.2999877929688,543.3200073242188,546.5900268554688,1421900.0,0.0,0.0,AVGO,False,-0.021727764819593823,
30,20211126,651.4600219726562,654.0900268554688,638.4099731445312,641.97998046875,837700.0,0.0,0.0,LRCX,False,-0.028465924399681777,
31,20211126,161.0,162.5,155.58999633789062,159.8000030517578,7044700.0,0.0,0.0,EXPE,False,-0.09482265135947483,
32,20211126,223.33999633789062,230.36000061035156,223.3000030517578,228.36000061035156,592600.0,0.0,0.0,TSCO,True,0.011247866458909654,
33,20211126,14.9399995803833,14.970000267028809,14.779999732971191,14.9399995803833,5501500.0,0.0,0.0,VOD,False,-0.025440335633639757,
34,20211126,640.4199829101562,643.0,632.6300048828125,635.72998046875,255800.0,0.0,0.0,ORLY,False,-0.016674187768234264,
35,20211126,204.74000549316406,206.0,200.52000427246094,201.08999633789062,3197900.0,0.0,0.0,AMGN,False,-0.014119747343121441,
36,20211126,37.7599983215332,37.808998107910156,37.04999923706055,37.619998931884766,1850400.0,0.0,0.0,FOXA,False,-0.022857170600395698,
37,20211126,159.57000732421875,160.4499969482422,156.36000061035156,156.80999755859375,76959800.0,0.0,0.0,AAPL,False,-0.03167842908158939,
38,20211126,189.86000061035156,192.52000427246094,187.3699951171875,188.25999450683594,3324900.0,0.0,0.0,TXN,False,-0.02758270365872017,
39,20211126,21.8799991607666,22.06999969482422,21.579999923706055,21.969999313354492,1406100.0,0.0,0.0,MAT,False,-0.016562257686042903,
40,20211126,325.9600825465472,327.05995395852165,313.46161312375017,314.9914245605469,28306900.0,0.0,0.0,NVDA,False,-0.03583886680482247,
41,20211126,112.86890724361523,114.43569904130182,112.02064552631077,114.09639739990234,1924800.0,0.0,0.0,NTES,True,0.005983292228063482,
42,20211126,335.79998779296875,337.75,331.8999938964844,333.1199951171875,14750700.0,0.0,0.0,FB,False,-0.023280368551700837,
43,20211126,175.00841184616678,179.57116504853525,174.40070854363614,175.07815551757812,7835900.0,0.0,0.0,QCOM,False,-0.027502688921642832,
44,20211126,110.01000213623047,110.83000183105469,109.25,110.66000366210938,6703200.0,0.0,0.0,SBUX,False,-0.029042708810574927,
45,20211126,33.0099983215332,33.54999923706055,32.560001373291016,33.34000015258789,1086300.0,0.0,0.0,DISH,False,-0.012148143627025463,
46,20211126,88.9800033569336,88.98999786376953,86.7699966430664,87.05000305175781,1257000.0,0.0,0.0,MNST,False,-0.02289811841944356,
47,20211126,1099.469970703125,1108.780029296875,1081.0,1081.9200439453125,11680900.0,0.0,0.0,TSLA,False,-0.03053759503108199,
48,20211126,675.0,676.4099731445312,660.6699829101562,665.6400146484375,2872500.0,0.0,0.0,NFLX,True,0.011165347895951786,
49,20211126,334.3500061035156,337.92999267578125,328.1199951171875,329.67999267578125,24217200.0,0.0,0.0,MSFT,False,-0.02435562989297489,
50,20211126,27.690000534057617,28.399999618530273,27.6299991607666,28.25,1346800.0,0.0,0.0,LBTYK,False,-0.007029903605485494,
51,20211126,213.1199951171875,217.55999755859375,210.25,212.4499969482422,1776500.0,0.0,0.0,NXPI,False,-0.038818268463286745,
52,20211126,45.90999984741211,46.150001525878906,45.290000915527344,45.900001525878906,5798700.0,0.0,0.0,WBA,False,-0.01544396015662352,
53,20211126,684.0,691.0499877929688,663.7100219726562,666.9099731445312,1279300.0,0.0,0.0,INTU,False,-0.024985419379340276,
54,20211126,80.02999877929688,80.18000030517578,78.0999984741211,78.4000015258789,1727600.0,0.0,0.0,CTSH,False,-0.02898187267528591,
55,20211126,663.2899780273438,681.8900146484375,661.5,672.8699951171875,753900.0,0.0,0.0,CHTR,True,0.0002675715041519857,
56,20211126,124.31999969482422,125.18000030517578,122.18000030517578,122.44999694824219,886300.0,0.0,0.0,PAYX,False,-0.021026581742178436,
57,20211126,72.78382715517142,73.41221704737272,71.9160441145733,72.28510284423828,4121900.0,0.0,0.0,EBAY,False,-0.002614903920703144,
58,20211126,54.459999084472656,55.189998626708984,54.459999084472656,54.66999816894531,16730300.0,0.0,0.0,CSCO,False,-0.015664435222196838,
59,20211126,21.290000915527344,21.489999771118164,20.260000228881836,20.899999618530273,3803800.0,0.0,0.0,BBBY,False,-0.06235985822812539,
60,20211126,34.900001525878906,35.25,34.540000915527344,34.83000183105469,7366800.0,0.0,0.0,KHC,False,-0.010230088368945307,
61,20211126,89.55000305175781,89.73999786376953,86.26000213623047,87.58000183105469,1036400.0,0.0,0.0,BMRN,False,-0.022217236469238514,
62,20211126,350.69000244140625,359.80999755859375,350.30999755859375,351.04998779296875,247200.0,0.0,0.0,SBAC,False,-0.009620278012508884,
63,20211126,233.74000549316406,234.3000030517578,229.07000732421875,229.6199951171875,1366700.0,0.0,0.0,ADP,False,-0.020267099453686252,
64,20211126,154.75999450683594,156.5800018310547,151.5800018310547,152.47999572753906,1667800.0,0.0,0.0,SWKS,False,-0.02903717367260238,
65,20211126,660.0,660.9500122070312,639.780029296875,643.3499755859375,575600.0,0.0,0.0,REGN,False,-0.0074516602555175105,
66,20211126,258.17999267578125,260.0,252.6199951171875,254.1699981689453,2180900.0,0.0,0.0,ADSK,False,-0.010626686618914792,
67,20211126,112.5999984741211,114.36000061035156,111.62000274658203,111.94000244140625,1013800.0,0.0,0.0,AKAM,False,-0.007360062307062132,
68,20211126,0.0003000000142492354,0.0003000000142492354,0.00019999999494757503,0.0003000000142492354,57638300.0,0.0,0.0,INCT,True,0.0,
69,20211126,97.20999908447266,99.47000122070312,96.81999969482422,98.25,3720900.0,0.0,0.0,FISV,False,-0.010673623851096586,
70,20211126,83.12999725341797,84.05000305175781,81.9800033569336,83.41999816894531,16487200.0,0.0,0.0,MU,False,-0.03236284590136195,
71,20211126,59.81999969482422,60.7400016784668,59.790000915527344,60.43000030517578,296000.0,0.0,0.0,SRCL,False,-0.006412354350630266,
72,20211126,112.19999694824219,112.41999816894531,109.2699966430664,110.01000213623047,2045800.0,0.0,0.0,ROST,False,-0.047614924234123,
73,20211126,148.52000427246094,154.4499969482422,147.88999938964844,153.05999755859375,3267100.0,0.0,0.0,BIDU,True,0.011031099647784936,
74,20211126,86.87000274658203,89.3499984741211,85.77999877929688,88.66999816894531,8311000.0,0.0,0.0,JD,False,-0.00772160291733838,
75,20211126,228.35000610351562,229.66000366210938,224.7899932861328,225.80999755859375,1024400.0,0.0,0.0,VRSK,False,-0.01051666922863116,
76,20211126,130.8000030517578,130.88999938964844,125.47000122070312,125.97000122070312,2264100.0,0.0,0.0,EA,False,-0.005369129861690795,
77,20211126,24.459999084472656,24.81999969482422,24.139999389648438,24.719999313354492,3407000.0,0.0,0.0,DISCA,False,-0.01787845695571852,
78,20211126,146.64999389648438,147.75999450683594,140.5500030517578,147.44000244140625,4264500.0,0.0,0.0,MAR,False,-0.0645263506729367,
79,20211126,549.5499877929688,554.5499877929688,544.3099975585938,546.1300048828125,1844800.0,0.0,0.0,COST,False,-0.006548625168428747,
80,20211126,87.66999816894531,89.18000030517578,87.16000366210938,88.31999969482422,1084000.0,0.0,0.0,NTAP,False,-0.01626196373717628,
81,20211126,112.4000015258789,113.20999908447266,110.05000305175781,110.31999969482422,651100.0,0.0,0.0,CHKP,False,-0.011292365258590521,
