,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,index,prev_label,prev_rate
0,20211202,55.150001525878906,56.61000061035156,55.08000183105469,56.150001525878906,22381000,0.0,0,CSCO,True,0.020352585343021912
1,20211202,26.90999984741211,27.610000610351562,26.8799991607666,27.280000686645508,3274100,0.0,0,LBTYK,True,0.021340382692270888
2,20211202,201.82000732421875,208.16000366210938,201.50999450683594,204.4499969482422,3377500,0.0,0,VRTX,False,-0.0026829417158917685
3,20211202,69.16999816894531,70.29000091552734,68.83000183105469,69.66999816894531,9411200,0.0,0,GILD,True,0.010735497758498727
4,20211202,32.380001068115234,33.18000030517578,32.11000061035156,32.90999984741211,1145900,0.0,0,FOX,True,0.021415226584958112
5,20211202,146.30999755859375,151.4499969482422,144.27000427246094,149.6999969482422,2812100,0.0,0,SWKS,False,-0.003129794409229205
6,20211202,639.27001953125,675.52001953125,639.27001953125,670.4000244140625,1432500,0.0,0,CHTR,True,0.05707980370585983
7,20211202,44.2400016784668,44.9900016784668,43.619998931884766,44.619998931884766,5757400,0.0,0,WBA,True,0.020585491446771888
8,20211202,30.6299991607666,31.760000228881836,30.6200008392334,31.190000534057617,5095900,0.0,0,DISH,True,0.02094930648052775
9,20211202,58.77000045776367,58.790000915527344,56.529998779296875,58.31999969482422,339500,0.0,0,SRCL,True,0.030570764049683685
10,20211202,655.9500122070312,674.8499755859375,653.6199951171875,671.8800048828125,2673100,0.0,0,ADBE,True,0.022010666599820535
11,20211202,370.3900146484375,384.5299987792969,364.0299987792969,383.6400146484375,1674900,0.0,0,ULTA,True,0.036808891517107686
12,20211202,518.510009765625,530.9099731445312,514.0399780273438,525.510009765625,3272000,0.0,0,COST,False,-0.00817231026417886
13,20211202,58.810001373291016,59.869998931884766,58.68000030517578,59.459999084472656,7523400,0.0,0,MDLZ,True,0.015368813013589272
14,20211202,70.33000183105469,72.22000122070312,70.0999984741211,71.87000274658203,2574400,0.0,0,CERN,True,0.026567641102656164
15,20211202,58.84000015258789,59.93000030517578,58.5099983215332,59.65999984741211,2560100,0.0,0,FAST,True,0.020352293515732447
16,20211202,103.29000091552734,106.11000061035156,102.62000274658203,105.11000061035156,2016200,0.0,0,STX,True,0.012230395967353478
17,20211202,32.9900016784668,33.470001220703125,32.78499984741211,33.25,8714500,0.0,0,KHC,True,0.011253008511717025
18,20211202,110.47000122070312,111.86000061035156,110.16000366210938,111.12000274658203,759500,0.0,0,CHKP,True,0.008806184360108524
19,20211202,67.16999816894531,67.94999694824219,66.27999877929688,67.4800033569336,8383000,0.0,0,EBAY,True,0.010028526011428675
20,20211202,109.16999816894531,112.08000183105469,109.16999816894531,111.41999816894531,7707700,0.0,0,SBUX,True,0.025400279898926324
21,20211202,660.2000122070312,677.8099975585938,660.2000122070312,672.1199951171875,1961900,0.0,0,INTU,True,0.012396602279231719
22,20211202,81.68000030517578,83.80000305175781,81.68000030517578,82.95999908447266,2799500,0.0,0,MNST,True,0.023439447114533912
23,20211202,190.4600067138672,194.91000366210938,190.0,193.5800018310547,4236700,0.0,0,TXN,True,0.00949106892133265
24,20211202,220.41000366210938,226.74000549316406,220.41000366210938,225.8699951171875,1096700,0.0,0,VRSK,True,0.0283645772393527
25,20211202,252.74000549316406,258.5400085449219,250.80999755859375,257.6600036621094,2473100,0.0,0,ADSK,True,0.031960954903945654
26,20211202,14.729999542236328,14.890000343322754,14.720000267028809,14.8100004196167,5888700,0.0,0,VOD,True,0.012995932663808732
27,20211202,156.4600067138672,163.44000244140625,154.64999389648438,161.27999877929688,2824000,0.0,0,EXPE,True,0.03610429773204171
28,20211202,83.2300033569336,84.38999938964844,82.98999786376953,83.95999908447266,1945900,0.0,0,PCAR,True,0.018314156362896766
29,20211202,57.58000183105469,57.720001220703125,56.29999923706055,56.95000076293945,3665100,0.0,0,WDC,False,-0.01334027098889746
30,20211202,180.10499572753906,188.8000030517578,179.72999572753906,187.14999389648438,20377600,0.0,0,PYPL,True,0.0436648798374665
31,20211202,148.39999389648438,151.5500030517578,145.1999969482422,148.9600067138672,4974800,0.0,0,BIDU,True,0.0008735126064170573
32,20211202,330.29998779296875,333.489990234375,327.79998779296875,329.489990234375,30735500,0.0,0,MSFT,False,-0.001787434445867123
33,20211202,112.69999694824219,113.73999786376953,105.94999694824219,107.47000122070312,4448700,0.0,0,NTES,False,-0.03881581640869155
34,20211202,148.0,149.89999389648438,143.74000549316406,146.49000549316406,9566100,0.0,0,AMAT,False,-0.03415304765818783
