,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,index,prev_label,prev_rate
0,20211207,57.099998474121094,58.209999084472656,57.02000045776367,58.08000183105469,23381685,0.0,0,CSCO,True,0.01966296988384863
1,20211207,27.940000534057617,28.059999465942383,27.239999771118164,27.350000381469727,2155253,0.0,0,LBTYK,False,-0.014414400667757602
2,20211207,205.5399932861328,205.6199951171875,203.3699951171875,205.22000122070312,1869309,0.0,0,VRTX,True,0.0007802773042736218
3,20211207,69.60340118408203,69.89009857177734,68.91000366210938,69.6500015258789,6239625,0.0,0,GILD,True,0.00215829533638714
4,20211207,34.099998474121094,34.63999938964844,33.86000061035156,33.95000076293945,945166,0.0,0,FOX,True,0.0008845104838952739
5,20211207,155.0,158.17999267578125,154.72000122070312,157.32000732421875,1731197,0.0,0,SWKS,True,0.03214807252419838
6,20211207,677.8400268554688,678.719970703125,639.280029296875,650.5999755859375,2135639,0.0,0,CHTR,False,-0.0332120309319763
7,20211207,48.439998626708984,48.90999984741211,48.06999969482422,48.22999954223633,6260091,0.0,0,WBA,False,-0.001449269066872118
8,20211207,32.45000076293945,32.91999816894531,32.04999923706055,32.130001068115234,2094081,0.0,0,DISH,False,-0.0031026520490653165
9,20211207,58.279998779296875,58.97140121459961,57.84000015258789,58.16999816894531,272360,0.0,0,SRCL,True,0.0015495236751611986
10,20211207,644.1931762695312,655.219970703125,642.0449829101562,649.9600219726562,3151743,0.0,0,ADBE,True,0.04488464557190436
11,20211207,397.25,415.2699890136719,392.5299987792969,407.70001220703125,1171784,0.0,0,ULTA,True,0.04533106941023891
12,20211207,538.25,543.0,535.0,542.02001953125,2245093,0.0,0,COST,True,0.016541648766493486
13,20211207,61.41999816894531,61.935001373291016,61.220001220703125,61.40999984741211,7234262,0.0,0,MDLZ,False,-0.00016278609298719251
14,20211207,73.01000213623047,73.87999725341797,72.86499786376953,73.77999877929688,1705994,0.0,0,CERN,True,0.010823413325779546
15,20211207,62.65999984741211,63.689998626708984,62.560001373291016,63.209999084472656,2953730,0.0,0,FAST,True,0.019516114265688004
16,20211207,105.11000061035156,109.38999938964844,104.29000091552734,108.5199966430664,2507572,0.0,0,STX,True,0.04759147098620478
17,20211207,34.279998779296875,34.59000015258789,34.08000183105469,34.5099983215332,8186791,0.0,0,KHC,True,0.007003147375656399
18,20211207,113.36000061035156,113.36000061035156,110.66999816894531,110.87000274658203,1153864,0.0,0,CHKP,False,-0.012557855789492853
19,20211207,66.72000122070312,67.6500015258789,66.55000305175781,67.2300033569336,5571814,0.0,0,EBAY,True,0.017557191879331083
20,20211207,115.05770111083984,117.19000244140625,114.79000091552734,116.26000213623047,8773780,0.0,0,SBUX,True,0.02558222927191913
21,20211207,654.218017578125,674.4500122070312,653.9600219726562,673.2999877929688,1615246,0.0,0,INTU,True,0.04332593636526741
22,20211207,85.94999694824219,88.79000091552734,85.94999694824219,88.37000274658203,3063166,0.0,0,MNST,True,0.031034928135838295
23,20211207,196.39999389648438,199.86000061035156,195.92999267578125,199.02999877929688,5468984,0.0,0,TXN,True,0.022712081368290213
24,20211207,223.80999755859375,226.69000244140625,222.83999633789062,225.44000244140625,932724,0.0,0,VRSK,True,0.01590734406309964
25,20211207,270.5899963378906,278.45001220703125,267.2799987792969,276.70001220703125,2716325,0.0,0,ADSK,True,0.041949144264393744
26,20211207,14.994999885559082,15.020000457763672,14.859999656677246,14.899999618530273,8220572,0.0,0,VOD,False,-0.008649375698639418
27,20211207,168.64999389648438,170.69500732421875,165.31039428710938,166.57000732421875,2443330,0.0,0,EXPE,True,0.0030107784545577165
28,20211207,88.05999755859375,88.7300033569336,87.33000183105469,87.61000061035156,1822789,0.0,0,PCAR,True,0.0
29,20211207,58.47999954223633,59.900001525878906,57.900001525878906,59.16999816894531,3621557,0.0,0,WDC,True,0.0369785619500871
30,20211207,188.6699981689453,192.8280029296875,188.42999267578125,191.02000427246094,15650800,0.0,0,PYPL,True,0.03332253403532898
31,20211207,150.17999267578125,151.61000061035156,147.11000061035156,149.88999938964844,4205662,0.0,0,BIDU,True,0.01517105036072337
