,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,index,prev_label,prev_rate
0,20211214,58.34000015258789,58.525001525878906,57.369998931884766,57.77000045776367,18081390,0,0,CSCO,False,-0.01433202770585762
1,20211214,27.850000381469727,28.899999618530273,27.850000381469727,28.25,2733730,0,0,LBTYK,True,0.013634702164474493
2,20211214,208.27999877929688,209.97999572753906,206.89999389648438,209.24000549316406,1159521,0,0,VRTX,True,0.0052366640818724405
3,20211214,69.87000274658203,70.79499816894531,69.76000213623047,70.5199966430664,7106065,0,0,GILD,False,-0.0012746631710404135
4,20211214,33.66999816894531,34.040000915527344,33.29999923706055,33.470001220703125,1921261,0,0,FOX,False,-0.009763255142195101
5,20211214,159.16000366210938,161.3300018310547,158.39549255371094,159.3800048828125,1348651,0,0,SWKS,False,-0.0008149309040184732
6,20211214,600.0,629.5700073242188,599.3400268554688,621.8900146484375,1467127,0,0,CHTR,True,0.026983778688565073
7,20211214,49.13999938964844,50.459999084472656,49.0,49.31999969482422,5046581,0,0,WBA,True,0.003663009918834047
8,20211214,32.25,33.25,32.15039825439453,32.220001220703125,2620206,0,0,DISH,False,-0.007087813153428531
9,20211214,58.630001068115234,59.63999938964844,58.28010177612305,59.20000076293945,286765,0,0,SRCL,True,0.004240882048591413
10,20211214,635.3599853515625,635.760009765625,599.0999755859375,614.8599853515625,5754477,0,0,ADBE,False,-0.06598815623108877
11,20211214,382.5400085449219,391.0299987792969,381.0199890136719,389.6499938964844,892000,0,0,ULTA,True,0.003502498961173144
12,20211214,556.4614868164062,557.1699829101562,537.567626953125,545.3400268554688,3174491,0,0,COST,False,-0.021320025254417223
13,20211214,63.130001068115234,63.42499923706055,62.974998474121094,63.38999938964844,9872257,0,0,MDLZ,True,0.003482685247429352
14,20211214,76.52110290527344,77.54900360107422,76.29000091552734,77.26000213623047,3569071,0,0,CERN,True,0.007169900382245501
15,20211214,63.75,63.849998474121094,62.290000915527344,63.029998779296875,2635224,0,0,FAST,False,-0.016539204543019596
16,20211214,101.05000305175781,102.61830139160156,100.06999969482422,102.44000244140625,1813767,0,0,STX,True,0.007474450569919822
17,20211214,34.380001068115234,35.13999938964844,34.459999084472656,34.779998779296875,9178555,0,0,KHC,True,0.008700674044182117
18,20211214,111.46749877929688,111.94499969482422,109.80999755859375,111.75,993723,0,0,CHKP,False,-0.002677403334110004
19,20211214,66.25,66.41500091552734,65.27999877929688,65.8499984741211,6954484,0,0,EBAY,False,-0.012595650570311234
20,20211214,114.56999969482422,115.30000305175781,114.02999877929688,114.70999908447266,6394753,0,0,SBUX,False,-0.007355473278632677
21,20211214,655.6400146484375,656.6300048828125,626.8507080078125,639.47998046875,1818146,0,0,INTU,False,-0.043753940534302684
22,20211214,89.4000015258789,90.66999816894531,89.3499984741211,90.37000274658203,1840042,0,0,MNST,True,0.006571663792684415
23,20211214,190.97000122070312,191.67999267578125,188.16000366210938,190.27000427246094,5769071,0,0,TXN,False,-0.015369494598819963
24,20211214,227.38999938964844,229.39999389648438,224.27999877929688,224.8000030517578,820377,0,0,VRSK,False,-0.018083337754432008
25,20211214,262.8351135253906,268.7900085449219,260.95001220703125,263.2200012207031,1087738,0,0,ADSK,False,-0.021050295891567716
26,20211214,15.109999656677246,15.225000381469727,15.100000381469727,15.140000343322754,5154551,0,0,VOD,True,0.012032105930266901
27,20211214,158.7899932861328,161.50999450683594,157.5,158.25999450683594,1815214,0,0,EXPE,False,-0.017018667659404116
28,20211214,88.30000305175781,90.12000274658203,87.94999694824219,88.16999816894531,1379146,0,0,PCAR,False,-0.0020373549324792096
29,20211214,55.255001068115234,56.58000183105469,55.05099868774414,55.630001068115234,2864714,0,0,WDC,False,-0.001794338326618996
30,20211214,183.74000549316406,189.14340209960938,182.77999877929688,186.8000030517578,11240471,0,0,PYPL,True,0.0022534507884007663
31,20211214,140.57000732421875,145.3699951171875,140.82000732421875,142.88999938964844,2307020,0,0,BIDU,False,-0.011483940692239151
32,20211214,333.2200012207031,334.3599853515625,324.1099853515625,328.3399963378906,43386372,0,0,MSFT,False,-0.03258691148346633
33,20211214,101.62999725341797,103.5,100.75,102.8499984741211,1759965,0,0,NTES,False,-0.001553282776344093
34,20211214,144.97999572753906,148.1999969482422,144.52999877929688,147.72999572753906,5420624,0,0,AMAT,True,0.004282730101181016
35,20211214,83.05999755859375,84.0199966430664,82.08000183105469,82.91999816894531,1453841,0,0,BMRN,False,-0.010383133274567238
36,20211214,58.15999984741211,59.880001068115234,58.150001525878906,59.52000045776367,8425284,0,0,ATVI,True,0.013969330224300946
37,20211214,125.9800033569336,128.33999633789062,125.9800033569336,126.8499984741211,1692497,0,0,EA,True,0.0006310785925153935
38,20211214,218.91000366210938,221.6300048828125,216.7899932861328,219.99000549316406,1658840,0,0,NXPI,False,-0.008115730409200984
39,20211214,276.989990234375,286.7799987792969,272.5,283.3699951171875,65708664,0,0,NVDA,True,0.006249813064788169
40,20211214,15.729999542236328,17.0,15.550000190734863,16.399999618530273,4763487,0,0,BBBY,False,-0.009661826846140193
41,20211214,67.31999969482422,69.8499984741211,67.11000061035156,68.58999633789062,1959158,0,0,INCY,True,0.011502710623501911
42,20211214,74.95999908447266,76.2300033569336,74.43000030517578,74.55000305175781,885396,0,0,HSIC,False,-0.00811602688437712
43,20211214,46.29199981689453,49.0,46.290000915527344,48.7599983215332,33033081,0,0,CMCSA,True,0.02200794921839082
44,20211214,25.110000610351562,25.74410057067871,24.950000762939453,25.139999389648438,1906934,0,0,TRIP,False,-0.009065882616340932
