,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,index,prev_label,Adj Close
0,20211110,57.900001525878906,58.630001068115234,57.689998626708984,57.77000045776367,17876300.0,0.0,0.0,CSCO,True,
1,20211110,25.68000030517578,27.1299991607666,25.600000381469727,26.389999389648438,3361400.0,0.0,0.0,DISCK,False,
2,20211110,346.90979249940517,350.2741607968603,341.7085000725765,341.9480895996094,403100.0,0.0,0.0,SBAC,False,
3,20211110,508.260009765625,510.3599853515625,503.7699890136719,505.510009765625,1226600.0,0.0,0.0,COST,False,
4,20211110,614.5399780273438,622.280029296875,603.9000244140625,605.780029296875,1089800.0,0.0,0.0,LRCX,False,
5,20211110,0.00019999999494757503,0.0003000000142492354,0.00019999999494757503,0.0003000000142492354,257916711.0,0.0,0.0,INCT,False,
6,20211110,163.47999572753906,164.5,159.58999633789062,160.99000549316406,1554800.0,0.0,0.0,MAR,False,
7,20211110,332.489990234375,333.19000244140625,325.510009765625,327.6400146484375,21872600.0,0.0,0.0,FB,False,
8,20211110,392.6600036621094,397.4700012207031,387.8999938964844,391.3399963378906,477900.0,0.0,0.0,ULTA,False,
9,20211110,653.010009765625,660.3300170898438,642.1099853515625,646.9099731445312,2405800.0,0.0,0.0,NFLX,False,
10,20211110,218.8823367077749,220.3889057601765,215.74946047306804,216.7671356201172,472600.0,0.0,0.0,TSCO,False,
11,20211110,663.2000122070312,665.8099975585938,645.8599853515625,647.5,2038200.0,0.0,0.0,ADBE,False,
12,20211110,1010.4099731445312,1078.0999755859375,987.3099975585938,1067.949951171875,42802700.0,0.0,0.0,TSLA,False,
13,20211110,22.6299991607666,22.920000076293945,22.360000610351562,22.559999465942383,1764200.0,0.0,0.0,MAT,False,
14,20211110,60.61000061035156,63.09000015258789,60.61000061035156,62.95000076293945,766600.0,0.0,0.0,SRCL,False,
15,20211110,26.649999618530273,28.059999465942383,26.520000457763672,27.360000610351562,7760200.0,0.0,0.0,DISCA,True,
16,20211110,91.66999816894531,92.08999633789062,91.08999633789062,91.41999816894531,874900.0,0.0,0.0,NTAP,False,
17,20211110,109.7699966430664,111.0,109.1500015258789,109.79000091552734,1467300.0,0.0,0.0,AKAM,True,
18,20211110,37.0,37.77000045776367,36.31999969482422,36.47999954223633,3797400.0,0.0,0.0,DISH,True,
19,20211110,123.0,124.01000213623047,122.58999633789062,123.11000061035156,923100.0,0.0,0.0,PAYX,True,
20,20211110,392.25,393.9200134277344,385.6000061035156,385.6499938964844,804000.0,0.0,0.0,ILMN,False,
21,20211110,21.829999923706055,22.030000686645508,21.450000762939453,21.56999969482422,22330900.0,0.0,0.0,AAL,False,
22,20211110,48.699368233285206,49.26391596235109,48.41214683556653,48.501285552978516,4537400.0,0.0,0.0,WBA,True,
23,20211110,200.10000610351562,204.1199951171875,196.14999389648438,197.88999938964844,3196400.0,0.0,0.0,XLNX,False,
24,20211110,40.650001525878906,41.41999816894531,40.4900016784668,40.689998626708984,2575300.0,0.0,0.0,FOXA,True,
25,20211110,78.80000305175781,79.48999786376953,77.29000091552734,77.73999786376953,8367100.0,0.0,0.0,JD,True,
26,20211110,697.3599853515625,706.9299926757812,697.3599853515625,701.25,828000.0,0.0,0.0,CHTR,True,
27,20211110,642.7899780273438,649.0399780273438,642.7899780273438,647.969970703125,267500.0,0.0,0.0,ORLY,False,
28,20211110,2960.195068359375,2974.0,2906.5,2932.52001953125,1135400.0,0.0,0.0,GOOG,False,
29,20211110,554.2999877929688,560.9000244140625,548.0499877929688,548.77001953125,1845000.0,0.0,0.0,AVGO,False,
30,20211110,31.010000228881836,32.0,30.6200008392334,30.90999984741211,3500100.0,0.0,0.0,TRIP,False,
31,20211110,162.56156940330953,163.7075560827743,159.46240576123654,159.7513885498047,1904200.0,0.0,0.0,SWKS,False,
32,20211110,62.52000045776367,62.970001220703125,62.33000183105469,62.72999954223633,7044000.0,0.0,0.0,MDLZ,True,
33,20211110,78.0,78.7699966430664,77.98999786376953,78.18000030517578,419800.0,0.0,0.0,HSIC,False,
34,20211110,189.63999938964844,190.97000122070312,186.47999572753906,187.02000427246094,4304600.0,0.0,0.0,TXN,False,
35,20211110,611.3900146484375,617.989990234375,603.5599975585938,603.97998046875,1197300.0,0.0,0.0,INTU,False,
36,20211110,216.3800048828125,217.77000427246094,212.92999267578125,213.82000732421875,532200.0,0.0,0.0,VRSK,True,
37,20211110,328.8699951171875,330.29998779296875,319.2900085449219,320.5299987792969,1148600.0,0.0,0.0,ADSK,False,
38,20211110,112.91000366210938,114.45999908447266,112.5999984741211,113.25,6563700.0,0.49,0.0,SBUX,False,
39,20211110,74.16000366210938,75.1500015258789,73.19999694824219,73.41000366210938,15228300.0,0.0,0.0,MU,False,
40,20211110,14.850323659015896,14.889021532964017,14.734229114541437,14.763253211975098,4505800.0,0.0,0.0,VOD,False,
41,20211110,186.38999938964844,191.8300018310547,184.00999450683594,185.6699981689453,3089000.0,0.0,0.0,EXPE,False,
42,20211110,87.34817471167459,89.32068473162413,87.1887765845784,89.1214370727539,2371800.0,0.0,0.0,PCAR,False,
43,20211110,73.68153363382848,74.5293634542024,72.75390609602591,73.04316711425781,6126600.0,0.0,0.0,EBAY,False,
44,20211110,55.97999954223633,56.52000045776367,54.880001068115234,55.2599983215332,3658600.0,0.0,0.0,WDC,False,
45,20211110,204.10000610351562,208.1999969482422,202.77999877929688,204.63999938964844,23585900.0,0.0,0.0,PYPL,False,
46,20211110,118.22000122070312,118.75,116.7300033569336,117.30000305175781,1022100.0,0.0,0.0,CHKP,False,
47,20211110,161.77000427246094,164.75,160.6199951171875,161.55999755859375,3052900.0,0.0,0.0,BIDU,True,
48,20211110,333.9590271863857,334.01891517951987,329.3175249474008,330.1958923339844,25500900.0,0.0,0.0,MSFT,False,
49,20211110,104.8054140021322,105.60378244359589,102.6498313922694,102.96917724609375,2526800.0,0.0,0.0,NTES,True,
50,20211110,37.14551337584133,37.41744398229286,36.79447808430318,37.071353912353516,4392000.0,0.0,0.0,KHC,True,
51,20211110,153.0030210425203,154.75020072816082,150.02782790054783,150.15760803222656,7149500.0,0.0,0.0,AMAT,False,
52,20211110,82.08999633789062,83.80000305175781,81.19000244140625,81.54000091552734,1072000.0,0.0,0.0,BMRN,False,
53,20211110,66.7300033569336,67.44999694824219,66.5199966430664,66.66000366210938,7966200.0,0.0,0.0,ATVI,False,
54,20211110,99.18000030517578,100.66999816894531,98.18000030517578,99.0199966430664,1876500.0,0.0,0.0,STX,False,
55,20211110,139.6699981689453,141.9600067138672,138.5,139.27999877929688,2058800.0,0.0,0.0,EA,False,
56,20211110,218.4600067138672,220.19000244140625,212.77000427246094,214.22000122070312,2262000.0,0.0,0.0,NXPI,False,
57,20211110,58.810001373291016,59.290000915527344,58.56999969482422,58.86000061035156,2306900.0,0.0,0.0,FAST,False,
58,20211110,293.55999755859375,308.5,287.7799987792969,294.5899963378906,63620600.0,0.0,0.0,NVDA,False,
59,20211110,80.36115586486615,81.25849040914649,80.29136360068802,80.4110107421875,2253500.0,0.0,0.0,CTSH,True,
60,20211110,21.309999465942383,22.780000686645508,20.8799991607666,21.790000915527344,7422600.0,0.0,0.0,BBBY,False,
61,20211110,67.04000091552734,67.91999816894531,65.20999908447266,65.38999938964844,1647600.0,0.0,0.0,INCY,True,
62,20211110,74.30000305175781,75.08999633789062,74.23999786376953,74.36000061035156,1537000.0,0.0,0.0,CERN,True,
63,20211110,53.779998779296875,54.59000015258789,53.779998779296875,54.16999816894531,16272000.0,0.0,0.0,CMCSA,True,
64,20211110,616.8200073242188,635.72998046875,616.8200073242188,622.2000122070312,727900.0,0.0,0.0,REGN,True,
65,20211110,91.9000015258789,93.2699966430664,91.79000091552734,91.9800033569336,2144400.0,0.0,0.0,MNST,True,
66,20211110,119.6500015258789,122.27999877929688,119.12000274658203,119.55000305175781,3715000.0,0.0,0.0,TMUS,False,
67,20211110,111.44999694824219,112.55000305175781,110.95999908447266,111.62000274658203,2693100.0,0.0,0.0,DLTR,True,
68,20211110,99.91000366210938,101.27999877929688,99.51000213623047,100.25,6120400.0,0.0,0.0,FISV,True,
69,20211110,27.299999237060547,27.799999237060547,26.540000915527344,26.729999542236328,10572800.0,0.0,0.0,NCLH,False,
70,20211110,66.55999755859375,67.88999938964844,66.55999755859375,67.31999969482422,6888100.0,0.0,0.0,GILD,True,
71,20211110,191.00999450683594,192.61000061035156,187.50999450683594,187.91000366210938,1340200.0,0.0,0.0,VRTX,False,
72,20211110,28.420000076293945,28.850000381469727,27.6200008392334,27.639999389648438,1794200.0,0.0,0.0,LBTYK,False,
73,20211110,229.9499969482422,231.6999969482422,228.3699951171875,229.63999938964844,1081000.0,0.0,0.0,ADP,True,
74,20211110,119.37999725341797,120.43000030517578,118.56999969482422,118.66999816894531,1203700.0,0.0,0.0,ROST,True,
75,20211110,211.50426955412655,213.70578746148536,210.76051391330932,211.4348602294922,2360400.0,0.0,0.0,AMGN,True,
76,20211110,37.810001373291016,38.5,37.63999938964844,37.810001373291016,561000.0,0.0,0.0,FOX,True,
77,20211110,35.49694730072703,35.706397326092784,35.24760094537062,35.377262115478516,8923500.0,0.0,0.0,CSX,True,
78,20211110,28.489999771118164,28.889999389648438,27.690000534057617,27.75,755700.0,0.0,0.0,LBTYA,False,
79,20211110,6.289999961853027,6.670000076293945,6.150000095367432,6.5,10015300.0,0.0,0.0,ENDP,False,
80,20211110,165.08999633789062,166.1199951171875,159.02999877929688,159.8000030517578,11327100.0,0.0,0.0,QCOM,False,
81,20211110,150.02000427246094,150.1300048828125,147.85000610351562,147.9199981689453,65187100.0,0.0,0.0,AAPL,False,
